Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4190.6,321.28,3525.81,,,,5327.43,376.53
2005,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,3840.47,279.45,3129.86,,,559.71,4903.99,320.37
2006,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,,,,,,,,
2007,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4066.61,1038.65,3394.26,0.0,,446.39,5117.16,312.42
2008,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5339.48,451.43,5403.55,285.42,,524.23,7675.26,-149.06
2009,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5372.74,1108.88,5391.81,283.65,,439.58,7656.03,880.58
2010,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5960.81,754.64,5353.36,38.16,,525.68,9287.78,709.87
2011,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6679.87,1189.9,6388.19,0.0,10.83,572.52,9851.14,218.96
2012,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6555.2,646.64,7196.7,321.48,2.2,597.46,9660.68,344.54
2013,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,7823.64,1144.82,8507.36,787.12,0.83,777.11,12507.98,232.7
2014,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4367.59,827.06,5713.48,660.74,50.62,679.72,7899.99,-90.25
2015,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5284.81,1170.24,6312.02,229.44,112.32,697.92,9090.26,765.66
2016,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4433.82,552.07,5497.1,231.54,128.03,649.23,8402.73,372.46
2017,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4689.24,167.37,6228.03,496.2,6.89,777.77,9081.15,221.13
2018,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,4797.3,651.93,6506.37,568.7,6.94,764.87,9156.67,987.03
2019,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5124.0,696.71,7062.59,344.42,9.84,1557.77,10141.72,830.91
2020,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6582.19,1762.09,8742.38,1368.19,0.0,1699.24,12211.04,625.16
2021,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5545.36,1092.25,7234.3,518.59,14.02,1560.79,10944.55,406.47
2022,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,5680.38,1683.77,6793.81,543.09,10.48,604.94,10074.33,786.3
2023,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6566.74,1548.01,8266.86,1089.42,1.12,503.33,10454.66,109.51
2024,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,6608.32,1335.55,8090.96,303.59,3.53,531.87,10303.14,449.68
