Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,65.71,16.46,20.93,0.39,,20.15,82.23,19.38
2010,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,74.55,27.47,23.07,0.39,0.19,19.35,89.43,0.02
2011,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,67.48,6.18,27.07,0.4,1.66,19.02,81.66,0.56
2012,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,64.41,4.79,24.0,0.39,1.49,18.17,76.25,5.66
2013,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,71.19,12.04,24.7,0.56,1.47,10.26,82.9,13.06
2014,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,80.57,16.96,30.5,0.56,2.62,10.2,92.84,14.18
2015,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,94.75,14.13,33.44,1.23,1.35,23.8,121.05,6.71
2016,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,101.45,11.93,37.07,1.19,3.19,23.74,126.98,11.26
2017,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,114.01,20.88,38.47,1.29,2.14,25.56,141.43,22.55
2018,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,120.12,24.93,38.71,1.29,3.02,32.42,154.09,23.94
2019,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,124.75,9.04,39.19,1.35,1.22,33.6,170.77,6.27
2020,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,140.32,28.11,45.9,1.49,0.8,39.97,195.13,34.21
2021,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,144.56,47.5,34.5,1.37,,34.8,191.14,34.39
2022,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,165.08,11.44,54.65,1.44,,44.99,223.85,7.48
2023,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,174.08,17.48,43.7,1.41,,48.12,237.32,33.01
2024,KLEEb.CO,BRD Klee A/S,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,209.82,14.2,90.81,17.16,,93.85,361.01,46.55
