Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,353.39,218.75,3036.72,,2.19,12437.53,13227.51,261.52
2005,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,216.54,81.52,3445.88,3464.56,,13673.14,14715.9,79.72
2006,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,281.35,151.15,3953.49,3548.31,,16643.44,17995.57,255.83
2007,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,194.27,50.46,3710.49,3422.86,,15072.37,16607.2,131.75
2008,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,380.59,262.32,4518.16,4172.25,,16041.64,18005.94,175.34
2009,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,779.98,580.13,6571.6,4492.19,,16771.26,18491.43,413.15
2010,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,782.63,563.11,8475.27,6138.67,,20508.79,22690.08,340.12
2011,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,400.01,74.62,10484.52,6176.35,,22817.25,25134.9,269.47
2012,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,662.57,166.07,13046.76,7378.98,,23694.93,26719.28,237.2
2013,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,1649.3,361.9,15280.02,103.67,,26463.19,30570.41,460.28
2014,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,842.52,53.68,13898.27,-350.81,,27299.09,30439.14,575.03
2015,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,742.01,42.91,14913.53,709.57,,33584.23,36175.52,438.85
2016,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,1064.01,92.94,14776.7,1825.51,,34665.78,37365.64,653.98
2017,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,1127.73,228.15,16794.85,9154.91,,41436.76,43701.22,807.6
2018,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,671.39,81.0,13015.04,12143.599999999999,,44705.11,47096.94,346.49
2019,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,437.89,120.96,19400.25,13297.0,,49090.4,51279.85,1259.08
2020,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,808.21,540.9,22585.02,14115.51,,60493.68,63258.72,1243.53
2021,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,638.15,226.03,21792.67,12479.54,,62304.15,64982.44,962.12
2022,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,834.9,170.37,22493.41,10855.61,,58916.61,63110.89,1139.22
2023,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,551.71,50.34,25956.41,12750.68,2.01,63516.78,67293.16,1287.89
2024,WALLb.ST,Wallenstam AB,Real Estate Operations,Real Estate,439.0,47.29,28539.93,8678.16,0.0,67430.74,70858.41,1248.87
