Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1997,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,23093.65,3280.58,19651.07,,,49994.39,94529.24,5817.02
1998,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,20855.35,2960.17,20461.85,,,125293.08,99957.23,7055.95
1999,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,22720.41,5117.14,23027.12,,,123812.12,101204.71,4354.1
2000,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,25742.71,3486.34,22206.8,,,158504.36,122500.92,3438.94
2001,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,23267.03,3552.58,21960.7,,,150371.48,113857.92,9209.22
2002,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,22478.32,4297.86,28608.77,,,184888.0,130608.41,10142.35
2003,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,20061.71,3684.97,22563.12,,,195278.46,139021.74,12621.29
2004,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,19391.93,1194.49,20314.57,3616.42,955.59,100559.58,144714.52,14709.8
2005,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,16407.83,6291.67,16351.94,311.39000000000004,950.14,162497.44,120803.18,11245.16
2006,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,14278.17,1291.29,12896.41,3635.34,,94346.14,138496.61,9258.55
2007,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,14953.45,3385.54,13978.23,4788.92,229.93,179869.58,140131.14,13378.16
2008,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,36512.31,7116.07,20290.01,9455.720000000001,213.58,235674.8,196861.65,16487.52
2009,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,21140.95,4088.85,17690.72,7107.8,1335.31,213234.14,164557.71,19758.4
2010,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,19695.45,2219.53,26354.05,6713.12,1869.08,227732.02,171052.12,11500.3
2011,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,21569.92,5655.53,18862.07,7156.45,1261.08,235721.74,177928.6,12568.74
2012,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,18621.14,7053.57,18305.52,7860.95,,104482.41,172449.18,10328.71
2013,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,32210.07,10422.62,31117.78,17535.02,,107136.22,194677.92,12087.71
2014,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,38876.27,18159.13,18683.39,9969.9,741.19,202380.78,193206.31,11749.38
2015,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,92256.25,31574.49,19603.25,10003.23,528.0,167232.46,218563.79,10975.1
2016,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,63978.45,15245.5,17034.29,5802.19,699.17,180330.98,199435.52,5767.95
2017,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,58263.49,31327.21,20458.18,7541.37,817.15,206944.66,214161.14,9264.91
2018,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,33131.27,5518.57,29455.52,10759.74,653.91,197777.0,222021.09,7719.57
2019,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,34304.31,13343.85,17378.49,5422.17,1161.19,199232.66,229915.63,15505.72
2020,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,236416.06,19883.8,214248.45,21444.75,8684.76,405784.54,605628.24,27397.82
2021,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,1002699.95,75536.63,1003410.77,93847.63,26760.69,381417.44,1498328.36,50503.55
2022,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,115064.84,39536.17,106121.76,46759.83,3774.34,152357.38,247869.06,17331.0
2023,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,82176.49,46787.02,41474.13,16184.75,1845.53,147910.96,209596.46,19506.67
2024,FORTUM.HE,Fortum Oyj,Electric Utilities & IPPs,Utilities,76838.2,47597.33,22086.57,6695.4,2812.3,142850.82,203650.66,16174.49
