Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,316.64,39.5,180.48,23.41,10.49,90.61,418.02,31.29
2005,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,369.69,52.06,183.96,29.27,8.52,76.54,452.24,21.47
2006,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,527.5,49.6,292.99,72.6,12.48,101.14,637.3,14.38
2007,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,591.62,44.67,311.95,95.01,4.84,113.19,707.48,26.06
2008,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,677.0,44.3,295.2,57.77,3.1,135.21,813.9,90.27
2009,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,583.42,29.6,206.7,,,,761.57,97.77
2010,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,757.07,22.04,367.35,32.61,1.01,185.92,960.9,73.28
2011,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,757.57,50.39,316.23,41.95,3.57,183.59,959.1,87.01
2012,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,947.13,47.85,510.1,176.17,13.39,209.3,1236.34,38.31
2013,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1156.65,63.68,606.86,207.74,17.24,242.52,1487.27,123.79
2014,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1231.86,139.7,551.73,124.38,19.17,286.6,1609.06,282.96
2015,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1506.38,141.92,699.28,133.94,20.15,421.5,2118.54,158.3
2016,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1621.35,154.4,753.52,85.65,19.96,470.29,2323.19,285.01
2017,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1919.59,142.14,947.46,251.95,8.82,519.85,2679.17,142.56
2018,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2027.88,98.25,1135.22,405.28000000000003,17.75,554.21,3024.96,141.02
2019,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2075.47,151.27,1173.49,366.94,10.08,949.07,3612.16,464.51
2020,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2493.12,471.5,1217.86,327.69,13.92,953.03,4035.28,623.0
2021,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2977.4,275.72,1307.48,123.74000000000001,37.02,1024.94,4578.14,238.53
2022,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3584.34,217.43,1459.9,90.37,23.53,981.74,5368.98,197.63
2023,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4037.13,428.88,1575.59,116.78,18.12,1124.56,6000.32,975.37
2024,AQ.ST,AQ Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4542.13,944.82,1498.96,0.0,41.12,1244.0,6751.5,1217.35
