Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2006,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,,,,,,,,580.4
2007,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,8237.58,1733.3,2919.11,37.84,52.98,21.87,8339.34,1582.68
2009,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,7790.13,1642.5,3340.82,187.71,62.3,14.56,7999.69,925.05
2010,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,8393.71,1810.8,3176.49,322.77,106.72,10.41,8583.72,35.27
2011,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,9528.3,2114.6,3566.28,446.0,137.1,14.75,9801.63,633.09
2012,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,9674.86,2118.68,3882.1,426.3,233.7,9.42,9892.29,841.37
2013,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,10285.95,2247.76,3882.91,459.92,163.99,7.54,10508.37,810.46
2014,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,11645.8,2323.41,4688.99,613.44,161.99,22.05,11861.46,898.37
2015,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,12310.73,1334.37,5036.06,970.16,93.14,18.84,12529.46,-219.9
2016,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,13373.19,1441.44,6126.14,1941.21,108.11,11.38,13591.3,1543.63
2017,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,18914.21,2573.66,9979.44,4320.79,277.18,15.01,19123.35,-2.91
2018,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,19940.72,1641.4,9912.78,4830.51,142.48,18.54,20149.55,-3385.33
2019,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,21147.11,2247.58,9878.28,4937.73,118.15,13.13,21539.99,-1305.61
2020,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,23654.28,3171.24,11155.2,6699.59,143.06,8.35,24108.51,-726.67
2021,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,23194.65,3878.6,11489.67,7280.78,58.46,7.79,23763.63,-963.12
2022,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,29512.43,2024.66,18924.14,14460.66,138.37,7.53,30044.24,-1816.68
2023,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,29741.84,1684.32,18440.91,15073.28,168.13,10.07,30276.43,1052.01
2024,JM.ST,JM AB,Homebuilding & Construction Supplies,Consumer Discretionary,25143.11,520.22,14545.5,11393.36,134.68,24.67,25869.97,3530.0
