Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,125029.21,27777.77,63331.17,1570.1,1539.96,5338.72,170058.95,20627.15
2005,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,134296.82,35442.14,70270.34,9157.32,,5915.23,177759.25,14397.59
2006,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,138005.17,27287.45,64028.86,1529.68,1792.82,7175.83,195707.72,16088.49
2007,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,132967.74,23808.67,65325.39,4958.53,946.96,7824.65,206143.01,16650.22
2008,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,176533.6,33624.3,92583.55,4928.09,1967.86,8887.81,254037.65,20527.55
2009,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,147615.92,3581.13,69168.51,1718.55,1529.22,7772.32,218305.56,20143.76
2010,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,172180.31,26779.34,83957.02,3304.04,1933.14,8185.47,244518.55,22324.7
2011,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,172514.26,7987.25,84192.85,6737.75,2335.0,9360.84,243261.1,8621.41
2012,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,165431.32,12261.78,83380.8,4082.41,3319.69,9838.36,235404.97,18933.87
2013,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,179910.89,39672.64,86087.61,6962.86,2643.59,10775.09,253699.46,15693.9
2014,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,193415.1,39287.07,96639.98,2186.34,3091.17,12787.37,281375.84,17179.31
2015,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,198349.98,42096.98,91145.23,2486.64,4106.72,16641.41,297603.98,19692.9
2016,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,166047.72,35055.54,95593.35,7617.84,,15869.16,269464.69,13757.2
2017,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,153522.14,35907.19,99593.32,2546.64,,12865.31,260049.94,9297.09
2018,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,157276.37,37462.28,108236.5,2200.56,,12538.82,262273.02,8748.49
2019,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,144319.45,42268.91,109536.84,8850.6,,12986.63,259154.08,15701.74
2020,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,156416.05,45539.68,119373.03,8293.04,,13974.54,283531.82,29612.41
2021,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,170308.79,52659.76,123686.63,9343.33,2841.97,13230.7,297753.21,39151.22
2022,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,163594.72,36096.58,137067.04,5632.53,2484.94,13399.85,329007.02,29324.31
2023,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,156036.44,35428.05,130274.34,17774.43,3585.09,12277.5,299045.35,7143.1
2024,ERICb.ST,Telefonaktiebolaget LM Ericsson,Communications & Networking,Communication Services,158642.35,45117.98,135579.08,6309.42,3415.33,10841.27,300588.43,47047.32
