Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,7.83,0.03,13.13,2.91,,25.36,36.22,-8.86
2008,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,6.12,0.35,29.47,15.86,,29.72,652.4,-2.07
2009,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,10.54,0.26,47.32,28.919999999999998,,28.16,573.65,-3.93
2010,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,7.53,0.24,51.16,39.08,,27.76,540.07,-4.4
2011,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,5.31,0.4,54.04,42.31,,27.52,542.99,0.74
2012,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,9.33,0.32,61.93,46.67,,25.22,515.14,-4.18
2013,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,6.31,0.13,62.11,50.74,,25.83,574.35,0.95
2014,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,10.57,0.17,77.68,54.13,,26.54,621.79,-4.71
2015,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,7.71,0.16,71.74,51.230000000000004,,26.25,653.74,2.55
2016,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,28.1,0.44,74.42,48.11,,66.67,688.37,65.07
2017,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,13.69,5.66,157.13,98.87,,232.71,834.59,22.1
2018,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,20.12,8.21,105.75,71.2,,229.42,804.91,-12.75
2019,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,28.84,1.94,104.8,80.53,,228.08,806.58,-21.48
2020,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,38.42,4.04,93.62,51.63,0.72,232.85,871.95,15.66
2021,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,24.14,3.77,71.15,44.739999999999995,0.0,213.11,824.45,14.44
2022,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,124.27,71.63,44.33,6.2,2.0,223.24,995.32,23.93
2023,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,162.78,103.75,41.06,5.62,0.48,228.78,1097.55,-0.79
2024,PFINV.CO,Papirfabrikken Invest A/S,Hotels & Entertainment Services,Consumer Discretionary,355.73,259.86,38.76,20.61,0.0,130.29,1353.86,-99.02
