Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,224.78,79.1,172.54,27.31,0.55,268.08,512.04,32.02
2005,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,263.24,71.67,194.03,1.1,0.42,248.46,523.85,67.98
2006,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,291.55,92.52,243.93,0.0,4.19,249.4,552.05,63.09
2007,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,289.98,112.19,240.19,,3.28,215.3,517.97,67.95
2008,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,239.38,114.0,257.16,,0.44,252.72,501.17,-3.93
2009,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,176.22,67.96,178.89,40.78,0.57,226.47,403.99,23.37
2010,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,252.05,87.29,217.96,77.83,0.61,218.91,473.05,15.45
2011,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,224.56,100.3,209.81,65.51,0.69,212.59,445.22,18.66
2012,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,186.44,90.74,152.72,36.21,0.43,187.21,384.1,44.0
2013,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,218.84,101.5,201.12,72.1,0.47,195.37,425.24,-9.03
2014,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,247.2,121.73,191.03,29.62,0.19,200.52,458.74,25.17
2015,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,288.33,136.37,228.26,48.67,2.09,264.68,564.83,12.62
2016,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,310.29,138.74,235.09,0.0,6.54,254.62,575.53,83.27
2017,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,435.88,181.32,317.51,18.81,18.41,291.69,742.58,82.79
2018,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,511.06,241.53,403.32,28.1,16.49,354.14,896.13,121.55
2019,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,481.86,217.54,416.7,117.11,0.09,490.59,1022.15,103.02
2020,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,558.44,253.11,492.03,87.61,0.1,589.24,1201.25,183.61
2021,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,803.29,410.85,671.96,61.38,2.53,569.76,1413.19,125.08
2022,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,782.0,443.71,677.9,183.26,10.26,571.91,1387.99,103.28
2023,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,809.14,380.36,625.7,0.0,0.2,599.63,1452.06,427.37
2024,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,758.22,361.99,509.22,0.0,9.25,603.59,1396.05,91.53
