Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,90.27,38.81,36.74,,19.26,19.84,135.68,73.26
2013,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,114.26,46.71,73.67,,14.39,40.96,192.31,81.72
2014,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,184.11,74.98,71.33,,31.85,43.7,287.43,118.82
2015,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,396.47,191.33,148.58,,69.38,70.49,572.29,213.68
2016,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,576.17,237.79,283.76,10.26,169.75,108.44,938.14,371.78
2017,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,1169.58,485.09,494.21,9.35,314.04,168.09,1647.45,582.99
2018,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,1769.13,841.67,720.96,9.41,494.78,271.99,2384.35,960.49
2019,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,3239.22,1796.11,1355.16,55.29,802.24,355.04,4272.39,1730.6
2020,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,5230.02,2322.31,3857.3,0.0,1718.95,530.43,33200.2,3389.08
2021,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,8103.41,4219.16,3705.55,,1892.7,688.24,39075.48,6085.78
2022,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,11630.98,5583.44,4465.18,,3278.19,1163.71,45809.66,8856.93
2023,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,19263.59,11025.72,6278.42,,4686.05,1354.58,55628.62,13328.95
2024,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,23603.26,9430.91,12979.98,,11263.81,1735.54,62915.22,15117.15
