Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,449.63,179.3,109.57,12.75,0.0,20.44,543.89,333.75
2005,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,948.51,537.58,393.82,24.12,128.02,17.67,983.2,779.73
2006,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,1417.98,795.68,709.57,32.33,286.67,22.32,1476.51,938.1
2007,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,1820.62,704.69,997.54,15.03,354.77,28.61,1882.11,999.11
2008,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,524.07,0.0,257.27,26.11,89.98,35.63,614.27,-482.4
2009,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,327.63,0.0,89.96,25.1,0.0,18.84,411.32,-126.58
2010,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,346.86,1.18,113.4,32.65,8.62,13.97,441.22,-4.56
2011,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,387.12,16.12,254.65,152.4,26.34,16.36,489.78,114.6
2012,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,223.7,32.19,154.18,61.84,0.0,7.7,338.51,-141.69
2013,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,276.27,43.61,153.75,82.74,0.56,7.48,418.76,-8.42
2014,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,246.04,44.88,149.32,35.32,1.2,5.09,383.18,-14.68
2015,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,76.34,20.78,26.13,24.15,0.48,0.0,535.73,-95.03
2016,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,9.79,3.21,33.97,25.07,,0.14,9.93,-19.15
2017,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,29.05,12.01,23.99,13.59,,0.28,41.42,-54.55
2018,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,13.81,1.31,22.64,15.879999999999999,,0.15,25.47,-38.79
2019,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,5.91,3.36,8.14,4.45,,0.2,6.11,-20.06
2020,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,258.45,188.27,78.08,7.05,3.6,3.26,411.14,-1.01
2021,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,177.77,43.76,148.51,9.52,1.05,7.45,552.03,-26.2
2022,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,168.33,40.45,162.07,12.33,0.65,6.52,515.36,-26.77
2023,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,169.33,39.37,189.04,26.46,1.67,6.44,501.55,33.66
2024,ARRA.OL,Arribatec Group ASA,Professional & Commercial Services,Industrials,143.5,23.12,212.44,37.82,0.08,4.94,442.25,16.43
