Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1995,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5003.45,,3643.13,1526.05,,,11273.81,544.04
1996,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5875.46,,3495.89,516.94,,,9813.14,1377.85
1997,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,4563.29,,2944.62,607.88,,,9464.36,549.39
2002,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5195.98,143.99,6478.06,,200.71,6744.22,18283.0,1453.41
2003,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5735.63,207.33,7404.36,,386.12,7300.28,19600.87,1509.43
2004,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5927.97,235.6,6639.72,,289.97,6727.86,18382.79,1394.0
2005,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,6358.73,300.21,6607.05,2805.7,282.65,6780.31,18422.28,1349.58
2006,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,6375.83,183.41,7143.2,3155.84,162.03,6909.61,18658.67,1118.91
2007,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,6315.97,244.2,6220.03,2893.96,167.29,6337.38,17373.28,847.55
2008,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,7318.97,658.21,5599.65,1527.09,95.14,6565.61,18953.2,1407.45
2009,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5259.11,530.8,4321.91,835.19,90.4,5011.13,14585.51,2225.44
2010,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5667.99,872.24,4111.98,712.59,68.53,4787.96,14525.1,1530.97
2011,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5453.6,533.83,4894.24,1101.71,52.61,4960.77,14591.41,1139.21
2012,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,5595.15,594.53,3652.3,539.48,80.0,4904.47,14789.01,1421.51
2013,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,7554.32,2009.48,3837.19,306.84,64.2,5449.78,17861.04,1357.92
2014,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,9377.85,3170.84,4908.12,378.73,79.54,6147.35,20771.37,1495.0
2015,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,8960.66,990.72,6386.9,871.68,123.84,8196.5,24146.95,2126.15
2016,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,9015.64,961.58,7430.25,1179.51,94.43,9405.18,26101.68,2763.23
2017,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,10677.05,1142.04,7235.19,1507.29,98.45,10386.61,28852.14,2395.07
2018,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,11458.23,941.23,9195.31,2803.88,454.76,12220.13,32100.87,2627.92
2019,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,12995.49,1962.21,9355.45,2107.86,496.95,13758.13,35530.45,4197.87
2020,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,13964.75,3305.24,9823.52,2394.86,697.71,14303.13,37670.26,4595.97
2021,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,16149.52,1789.05,13237.18,3988.5699999999997,550.63,16760.22,45474.15,2263.01
2022,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,19014.27,3243.83,12661.85,3845.63,742.29,18198.59,50547.8,3244.14
2023,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,18460.91,3894.63,11550.79,2530.06,757.23,20076.03,52177.09,6595.76
2024,HUH1V.HE,Huhtamaki Oyj,Containers & Packaging,Materials,20221.51,3731.3,13300.19,2425.17,848.4,22520.77,57581.58,5027.8
