Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,506.54,56.51,480.37,48.14,14.65,17.79,758.76,70.75
2016,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,826.93,34.14,756.76,159.32,5.69,19.91,1081.08,-3.93
2017,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,1175.76,252.16,968.63,20.01,0.0,20.01,1454.94,181.08
2018,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,1286.18,379.61,1016.85,19.52,0.0,23.42,1560.4,224.75
2019,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,1698.11,279.42,1388.68,215.66,0.0,24.38,2010.35,-58.63
2020,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,2908.1,898.01,1499.47,317.44,2.09,28.19,3310.12,-242.57
2021,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,3364.18,873.93,1554.95,360.48,3.9,32.15,3995.52,-319.7
2022,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,3552.33,502.64,1936.18,707.83,4.71,32.94,4204.63,-846.58
2023,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,3339.44,195.31,2627.66,1331.9499999999998,2.01,45.3,4070.35,-713.61
2024,WBGRb.ST,Wastbygg Gruppen AB (publ),Homebuilding & Construction Supplies,Consumer Discretionary,2405.74,183.0,1662.43,83.28,0.0,96.64,3283.74,89.5
