Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,117.71,14.69,110.51,,,2.14,388.19,80.74
2005,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,156.17,14.62,105.96,,,1.72,361.14,53.89
2006,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,192.03,25.51,96.72,,,1.41,416.96,84.36
2007,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,207.83,26.25,147.53,,,,549.86,99.54
2008,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,260.54,40.49,141.44,,,,675.72,78.86
2009,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,269.63,28.46,130.64,,,,602.53,57.57
2010,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,390.69,21.14,186.34,,,,686.42,22.74
2011,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,340.12,24.87,191.2,94.17,,267.58,623.35,128.82
2012,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,265.27,25.31,135.57,65.06,,258.24,539.86,108.92
2013,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,251.53,19.74,190.55,97.51,,398.68,668.05,109.92
2014,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,278.06,29.37,295.23,194.7,,543.36,839.1,79.43
2015,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,250.79,40.85,265.78,184.04,,545.09,857.28,139.13
2016,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,233.22,33.33,141.2,58.76,,472.48,717.0,97.14
2017,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,277.68,49.28,172.85,86.72,,466.98,761.58,83.42
2018,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,386.17,64.3,315.81,189.69,,524.35,950.73,13.46
2019,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,400.9,73.59,347.69,183.7,,522.43,1069.78,116.36
2020,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,400.08,63.14,368.98,200.3,,520.13,1083.02,96.75
2021,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,434.49,29.2,404.92,227.78,,475.89,1119.2,55.7
2022,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,446.73,18.13,477.47,259.3,,496.55,1237.67,53.55
2023,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,403.54,26.69,528.0,278.93,,490.34,1244.01,130.74
2024,REBL.HE,Rebl Group Oyj,Media & Publishing,Communication Services,412.61,51.17,453.05,262.31,,460.8,1226.29,74.22
