Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,494.16,201.53,123.77,0.13,,,727.12,-134.64
2005,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,441.63,147.22,99.91,,,,677.79,-22.92
2006,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,452.78,10.53,192.18,18.49,,39.62,1398.81,-179.27
2007,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,918.68,774.06,370.84,0.0,,38.8,1894.5,-235.36
2008,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,616.8,309.38,163.78,64.57,,51.79,1625.36,-375.57
2009,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,921.55,32.04,244.42,83.98,,42.45,1817.21,-283.0
2010,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,534.54,27.49,202.34,90.69,,39.26,1454.38,-385.46
2011,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,280.24,34.09,269.13,0.0,,54.53,875.02,-266.51
2012,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,204.28,59.13,124.49,100.57,,0.0,204.28,-56.0
2013,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,103.09,99.33,4.76,0.0,,0.0,103.09,-49.33
2014,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,102.02,101.25,7.67,,,0.0,102.02,-9.13
2015,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,101.1,100.3,7.97,,,,101.1,-6.13
2016,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,91.6,91.02,15.42,,,,102.7,-10.68
2017,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,98.59,97.99,1.56,,,,98.59,-6.11
2018,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,94.81,94.53,1.25,,,,94.81,-3.13
2019,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,1363.46,237.47,1437.85,22.72,10.09,99.13,2674.34,265.41
2020,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,1626.06,332.14,1803.61,30.27,22.11,128.55,3278.03,666.64
2021,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,2042.76,284.65,2402.67,176.39,44.57,104.89,4365.04,630.86
2022,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,2541.25,396.28,2718.94,83.2,90.26,97.31,5787.62,1230.98
2023,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,2223.83,414.16,2643.99,226.58,96.04,111.04,5774.16,908.15
2024,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,3004.68,392.94,3302.94,276.17,83.64,202.0,7873.08,578.1
