Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2008,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,109.65,69.61,24.33,,11.32,1.52,112.89,43.32
2009,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,121.8,68.8,26.71,,10.17,3.99,128.21,24.65
2010,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,138.99,77.4,21.25,,2.26,6.99,148.38,26.07
2011,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,137.63,70.01,24.28,,0.43,3.87,143.44,16.17
2012,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,117.72,65.52,19.02,,0.59,2.08,120.93,11.75
2013,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,116.26,46.18,37.97,,,2.84,120.57,-13.61
2014,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,118.05,37.4,41.86,,1.11,2.84,132.66,3.31
2015,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,142.23,27.94,54.17,6.38,0.24,4.08,156.89,-8.77
2016,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,157.98,23.82,78.98,25.53,4.51,16.85,183.39,6.52
2017,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,163.16,17.06,87.81,29.62,3.59,13.04,181.83,-0.5
2018,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,144.8,16.13,83.54,24.28,0.0,5.43,158.59,-28.64
2019,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,93.74,14.46,69.58,,,14.86,304.68,-11.04
2020,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,124.52,60.45,305.12,0.0,3.18,925.79,1075.25,-60.12
2021,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,292.28,212.39,251.36,167.58,3.9,2539.94,2836.13,-5.01
2022,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,153.43,48.95,236.26,94.13,4.71,4356.18,4532.19,72.21
2023,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,108.73,29.2,1168.85,1031.93,9.06,5426.46,5555.33,116.45
2024,LOGIa.ST,Logistea AB,Real Estate Operations,Real Estate,537.69,386.56,1881.42,1618.22,37.01,13602.730000000001,15383.39,216.62
