Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2008,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,946.28,458.93,785.76,408.39,,6118.8,7067.27,1213.31
2009,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1474.62,433.06,858.05,351.58,,5662.02,7138.72,1303.03
2010,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1809.39,875.09,756.4,332.12,,6250.9,8062.45,803.0
2011,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1914.9,614.0,822.79,397.22,,6861.15,8778.41,663.9
2012,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1549.92,705.22,775.72,385.52,,6695.28,8265.94,362.08
2013,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,2087.46,477.24,793.85,548.62,,6456.16,8567.19,152.52
2014,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1859.41,527.25,709.26,477.16,,7232.46,9158.51,218.72
2015,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1338.72,301.6,988.78,736.73,,5287.78,6712.98,344.37
2016,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,848.8,246.62,436.24,234.02,,2993.91,3975.27,291.09
2017,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1029.99,641.31,685.57,500.01,,2166.31,3327.68,330.72
2018,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,986.36,425.61,388.8,211.7,,1884.83,3124.07,22.74
2019,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1082.55,294.88,780.07,606.11,,1808.53,3567.83,-387.98
2020,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,843.53,286.83,645.19,485.13,,1664.91,3140.92,256.82
2021,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,1000.39,293.51,666.73,463.54,,3430.64,4823.65,785.96
2022,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,858.21,326.74,523.63,335.8,,3768.33,5273.57,848.71
2023,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,958.76,407.94,546.84,329.36,,3379.17,4901.67,168.23
2024,JINJ.OL,Jinhui Shipping and Transportation Ltd,Freight & Logistics Services,Industrials,711.87,261.47,559.1,94.19,,4560.82,5957.92,813.66
