Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,3.96,3.68,1.26,,,,5.32,-1.45
2012,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,5.18,4.95,0.69,,,,5.23,-4.13
2013,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,24.08,23.18,1.12,,,,24.16,-6.24
2014,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,100.16,98.92,7.75,,,,100.48,-8.57
2015,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,67.01,31.0,5.26,,,,67.26,-36.86
2016,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,115.15,97.58,17.39,,,,115.29,-32.11
2017,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,140.93,128.4,55.78,,,,246.31,-44.98
2018,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,439.49,432.53,42.43,,,,439.5,-98.02
2019,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,31.08,13.16,10.6,,,2.06,35.56,-53.57
2020,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,201.15,175.05,50.42,,,1.78,760.87,-57.96
2021,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,180.46,151.32,26.87,,,2.05,702.44,-138.34
2022,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,44.44,39.39,55.91,27.48,,13.08,583.95,-103.88
2023,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,189.72,121.6,29.46,0.0,,11.27,761.07,-161.99
2024,IMMUN.ST,Mendus AB (publ),Biotechnology & Medical Research,Health Care,137.75,104.77,32.13,,,8.74,715.93,-81.03
