Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2003,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,1062.24,20.3,292.31,,,,1539.41,66.67
2004,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,1475.57,76.82,683.03,415.04,10.78,197.66,2038.3,2.11
2005,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2086.04,113.62,504.14,69.8,29.81,271.65,2872.19,-84.13
2006,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2291.79,103.98,624.25,51.99,,314.13,3168.16,244.78
2007,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2598.35,97.14,627.89,48.44,25.9,320.25,4044.95,71.94
2008,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,3102.6,170.02,549.01,45.35,49.17,369.3,4775.77,-229.22
2009,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2138.4,65.05,488.22,20.23,29.05,307.14,3561.95,663.59
2010,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2321.07,105.59,625.49,31.15,57.61,289.71,3747.06,288.56
2011,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2631.85,102.13,578.76,36.01,27.94,317.67,4170.55,57.0
2012,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2380.11,196.63,567.98,65.14,26.79,254.58,3801.8,293.15
2013,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,2420.98,174.45,553.5,69.46,20.36,270.96,3978.57,323.55
2014,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,3257.76,207.04,666.64,80.23,25.78,294.74,5019.29,-261.06
2015,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,3721.48,173.21,1035.26,302.88,12.35,378.75,5733.81,123.82
2016,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,3581.32,207.59,907.73,97.96,30.54,378.57,5523.2,440.8
2017,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,3991.18,202.53,1018.66,82.25,53.33,415.77,5956.95,201.22
2018,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4723.94,304.66,1625.39,339.31,76.12,573.22,6890.94,208.46
2019,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4960.61,329.4,1538.05,360.06,88.7,1346.95,7871.02,92.59
2020,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4579.76,339.47,1317.89,107.97,61.19,1346.5,7535.68,1234.93
2021,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,4660.56,319.47,1716.09,111.65,87.59,1225.93,7463.56,1210.06
2022,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,7222.99,394.77,2300.64,172.72,98.27,1242.09,10300.83,-342.05
2023,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,7496.87,375.12,1888.79,95.74,87.29,1366.99,10811.95,959.25
2024,NEWAb.ST,New Wave Group AB,Textiles & Apparel,Consumer Discretionary,7808.08,561.13,1781.59,70.73,39.48,1733.06,11644.62,1300.03
