Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,934.37,379.03,274.64,0.58,75.49,82.55,2098.31,702.68
2005,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,1780.16,904.09,496.29,0.0,31.84,125.92,3133.97,976.05
2006,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,2671.75,297.08,742.91,,153.53,89.84,4247.36,1831.63
2007,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,2718.4,445.38,1039.61,0.0,256.34,140.08,4633.84,1579.12
2008,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,3455.13,1030.03,1649.68,297.7,321.57,157.62,6628.01,1980.95
2009,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,3536.9,1410.65,1341.94,,240.15,122.56,6629.25,2048.4
2010,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,3508.96,1689.4,321.53,,230.94,88.75,7084.64,2.47
2011,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,3779.64,2006.4,1302.07,,303.2,116.92,7967.9,2726.81
2012,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4453.46,1884.04,2083.48,,441.53,178.15,9238.59,3857.53
2013,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4435.59,1702.74,2071.81,,489.25,320.3,10532.66,3191.24
2014,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,5811.17,1915.94,2932.88,,737.46,322.61,13207.64,3815.04
2015,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4165.3,1438.53,1928.67,,24.46,266.81,12864.09,4567.73
2016,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4699.87,1647.41,2263.84,,156.04,198.84,12753.18,2723.44
2017,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4296.89,2051.07,1599.75,,206.79,161.39,11687.59,3813.04
2018,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,5281.42,2362.92,2557.65,,233.78,197.19,13666.8,3175.0
2019,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,6296.76,2839.0,5176.28,,330.41,216.91,19310.23,4932.62
2020,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4844.07,1678.83,5710.77,21.44,322.37,236.8,17231.44,3338.29
2021,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,3833.5,1896.34,3934.06,0.0,686.4,171.9,14353.4,2730.09
2022,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,5033.54,1846.17,4947.1,438.37,756.52,1421.46,18014.75,3296.82
2023,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,4489.19,1993.99,5897.33,0.0,55.38,1337.53,19828.45,6168.87
2024,TGS.OL,TGS ASA,Oil & Gas Related Equipment and Services,Energy,9422.22,1395.7,14377.26,1003.2,707.01,9681.28,45892.24,6754.79
