Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1992,EQNR.OL,Equinor ASA,Oil & Gas,Energy,24498.0,5120.0,22405.0,,3802.0,61488.0,88564.0,12911.0
1993,EQNR.OL,Equinor ASA,Oil & Gas,Energy,23024.0,2396.0,22229.0,,3133.0,66945.0,93005.0,12590.0
1994,EQNR.OL,Equinor ASA,Oil & Gas,Energy,24351.0,2677.0,26009.0,,5059.0,67064.0,99190.0,15736.0
1995,EQNR.OL,Equinor ASA,Oil & Gas,Energy,27851.0,1037.0,29114.0,,3842.0,75663.0,113266.0,12934.0
1996,EQNR.OL,Equinor ASA,Oil & Gas,Energy,34726.0,4595.0,34495.0,,7578.0,77448.0,122380.0,19638.0
1997,EQNR.OL,Equinor ASA,Oil & Gas,Energy,32939.0,1404.0,32392.0,,3321.0,86394.0,130597.0,
2006,EQNR.OL,Equinor ASA,Oil & Gas,Energy,126175.0,7518.0,114850.0,5366.0,47149.0,269359.0,458823.0,88593.0
2007,EQNR.OL,Equinor ASA,Oil & Gas,Energy,117499.0,18264.0,129204.0,6166.0,50941.0,278352.0,483086.0,94545.0
2008,EQNR.OL,Equinor ASA,Oil & Gas,Energy,126673.0,12165.0,158864.0,20088.0,57074.0,324237.0,579183.0,102533.0
2009,EQNR.OL,Equinor ASA,Oil & Gas,Energy,117044.0,12213.0,112054.0,7568.0,40994.0,338441.0,563104.0,73052.0
2010,EQNR.OL,Equinor ASA,Oil & Gas,Energy,147600.0,3300.0,136300.0,11700.0,46700.0,351600.0,643300.0,85200.0
2011,EQNR.OL,Equinor ASA,Oil & Gas,Energy,198100.0,14700.0,171100.0,7200.0,54300.0,407600.0,768600.0,119000.0
2012,EQNR.OL,Equinor ASA,Oil & Gas,Energy,183000.0,34200.0,163500.0,5700.0,62200.0,439100.0,784400.0,128000.0
2013,EQNR.OL,Equinor ASA,Oil & Gas,Energy,238108.34,85025.26,166441.07,58236.48,52643.35,486001.62,883083.42,101300.0
2014,EQNR.OL,Equinor ASA,Oil & Gas,Energy,256080.38,83551.9,179963.12,91905.6,39758.51,565025.17,991549.34,127407.27
2015,EQNR.OL,Equinor ASA,Oil & Gas,Energy,248875.73,76225.6,135805.85,9723.78,24221.05,548120.64,970097.33,109881.13
2016,EQNR.OL,Equinor ASA,Oil & Gas,Energy,214707.18,43962.33,144617.93,22084.81,18863.21,514385.17,902825.61,75851.3
2017,EQNR.OL,Equinor ASA,Oil & Gas,Energy,211904.74,36028.73,156072.52,23865.96,33295.8,522268.86,911797.7,122349.62
2018,EQNR.OL,Equinor ASA,Oil & Gas,Energy,225089.97,65274.02,143445.61,11921.41,40204.51,563778.84,971922.86,160320.44
2019,EQNR.OL,Equinor ASA,Oil & Gas,Energy,217511.2,45445.78,171679.17,27669.52,32471.3,614075.42,1036404.24,120964.75
2020,EQNR.OL,Equinor ASA,Oil & Gas,Energy,264405.19,57960.87,167286.21,16932.77,9847.43,587654.77,1070599.12,97741.03
2021,EQNR.OL,Equinor ASA,Oil & Gas,Energy,544483.03,124403.44,343505.33,2201.68,115535.1,546675.9,1295641.7,247664.31
2022,EQNR.OL,Equinor ASA,Oil & Gas,Energy,755819.57,152619.67,426529.81,24951.69,172957.21,553482.66,1548052.73,337566.61
2023,EQNR.OL,Equinor ASA,Oil & Gas,Energy,618139.75,97712.5,362015.64,24324.24,124722.54,596166.85,1455197.66,260629.11
2024,EQNR.OL,Equinor ASA,Oil & Gas,Energy,522447.13,92289.48,398060.91,24720.4,117282.66,631478.29,1490509.26,216057.58
