Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,54.8,52.7,4.53,,,0.0,54.8,-48.91
2016,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,376.19,373.64,6.76,,,0.0,376.19,-35.46
2017,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,315.57,309.73,11.66,,,0.0,315.57,-83.81
2018,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,236.19,224.33,22.13,,,0.0,236.19,-76.8
2019,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,253.12,239.2,23.52,,,,253.24,-58.29
2020,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,313.13,300.57,73.24,,,0.08,748.69,-137.8
2021,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,148.97,140.26,38.16,,,0.18,554.63,-130.4
2022,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,138.74,120.2,46.5,,,0.09,528.14,-164.85
2023,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,348.24,305.35,104.6,5.24,0.1,0.1,765.34,-277.08
2024,EGTX.ST,Egetis Therapeutics AB (publ),Biotechnology & Medical Research,Health Care,390.78,360.86,209.94,30.95,0.21,0.0,814.56,-231.77
