Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,62.72,9.75,39.1,15.45,0.35,6.5,135.98,15.25
2010,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,88.54,15.35,54.54,16.78,0.96,7.78,174.06,13.57
2011,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,131.5,46.6,64.7,26.4,1.24,10.61,235.88,4.7
2012,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,105.72,13.59,54.31,16.8,0.09,13.11,235.61,9.41
2013,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,114.09,10.42,74.59,34.54,0.05,14.87,208.02,14.15
2014,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,130.2,21.72,95.45,38.36,0.36,16.86,268.33,28.46
2015,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,173.33,52.74,116.61,60.010000000000005,0.0,21.28,330.17,21.34
2016,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,200.64,42.28,98.8,27.52,3.6,19.42,345.5,19.52
2017,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,264.44,99.23,118.7,37.38,9.37,16.66,416.76,55.89
2018,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,216.56,29.53,166.7,60.17,12.95,22.56,488.76,21.22
2019,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,212.66,20.23,158.75,72.88,5.58,65.97,550.28,50.23
2020,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,205.31,34.45,159.48,63.95,3.45,57.16,500.91,77.01
2021,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,236.14,37.2,205.77,77.74,6.49,46.21,557.32,43.38
2022,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,318.54,91.21,189.23,74.06,7.19,55.13,715.33,-10.79
2024,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,261.94,23.29,269.88,71.67,9.14,40.59,531.43,47.37
