Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,337.57,32.21,302.0,87.97,6.69,4.01,499.75,37.68
2016,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,357.54,37.8,277.68,46.79,8.79,7.31,505.7,80.05
2017,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,408.57,31.23,444.75,165.17,7.12,6.78,554.66,36.22
2018,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,555.33,111.17,329.86,17.72,9.6,5.57,705.04,65.51
2019,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,560.7,77.09,393.1,16.82,27.55,37.93,818.7,142.4
2020,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1053.17,468.88,464.32,39.85,17.06,38.25,1548.56,198.9
2021,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1482.71,133.19,1133.2,185.36,56.31,45.01,2592.55,48.39
2022,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1591.21,336.82,839.45,0.3,102.54,97.62,2862.48,539.76
2023,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1515.81,481.86,844.17,67.96,82.27,90.86,3243.14,697.12
2024,NCAB.ST,NCAB Group AB (publ),Semiconductors & Semiconductor Equipment,Information Technology,1453.96,319.3,832.2,0.0,71.63,98.9,3487.25,360.18
