Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2000,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,159.79,131.56,32.26,,,27.92,180.97,-29.3
2001,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,316.83,289.96,18.95,,,16.18,351.51,-42.83
2002,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,305.56,274.21,41.63,,,52.96,356.27,-8.67
2003,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,268.18,248.9,35.44,,,-13.64,318.16,-58.16
2004,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,182.58,0.61,23.5,,,20.96,217.75,-80.89
2005,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,190.86,3.27,40.2,,,-77.52,226.17,-88.56
2006,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,103.08,5.78,34.76,,,-91.8,135.06,-50.92
2007,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,205.44,21.56,47.84,,,-93.78,227.91,-105.55
2008,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,237.08,14.58,57.03,,,-100.44,262.7,2.08
2009,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,86.78,22.71,57.13,,,142.36,102.15,19.8
2010,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,107.4,19.08,55.39,,,37.56,119.76,-148.51
2011,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,167.38,10.5,56.72,,,19.1,178.54,-58.7
2012,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,93.96,85.66,59.0,,,11.6,99.76,-146.43
2013,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,73.05,61.02,30.56,,,7.4,76.75,-49.32
2014,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,64.51,43.73,20.78,,,4.42,71.03,-69.84
2015,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,55.6,41.83,26.16,,,2.76,56.98,-69.39
2016,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,256.66,214.43,43.49,,,10.72,262.02,-70.75
2017,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,150.9,133.85,39.85,,,38.52,170.16,-73.47
2018,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,99.9,67.19,31.99,,,35.2,117.49,-132.41
2019,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,181.07,144.38,44.26,5.68,,61.9,212.02,-116.72
2020,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,807.21,761.5,55.87,6.24,,61.8,838.12,-64.09
2021,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,1087.31,887.33,57.28,6.66,,95.64,1410.08,-246.39
2022,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,1020.39,484.8,82.19,7.71,,97.92,1611.65,-39.17
2023,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,1140.93,261.3,76.43,8.77,,106.04,1409.65,-340.08
2024,BINV.ST,BioInvent International AB,Biotechnology & Medical Research,Health Care,969.71,447.04,97.88,9.46,,94.64,1017.03,-386.94
