Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,118.22,1.94,33.73,,,11.56,183.34,8.95
2005,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,93.27,13.19,50.45,,,9.19,223.72,7.95
2006,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,104.41,4.5,67.81,,,13.09,249.04,-5.15
2007,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,228.54,135.74,83.76,2.24,,13.52,892.47,17.04
2008,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,178.49,74.4,121.48,52.849999999999994,,7.58,925.52,34.15
2009,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,55.84,15.41,55.71,14.27,,4.2,640.36,30.88
2010,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,60.88,2.16,74.1,42.279999999999994,,8.03,409.42,-11.75
2011,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,60.35,2.05,39.21,17.200000000000003,,4.59,240.03,6.67
2012,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,38.95,11.16,33.98,15.68,,2.79,195.28,4.55
2013,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,36.95,21.93,26.7,9.24,,1.97,161.57,11.93
2014,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,27.5,14.26,28.47,9.29,,1.24,115.63,-2.35
2015,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,28.99,14.84,24.38,4.27,,0.41,107.82,0.72
2016,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,35.66,25.31,24.96,4.04,,0.61,108.51,15.58
2017,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,34.49,19.81,23.06,4.38,,0.89,112.12,-5.0
2018,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,34.04,16.31,18.69,,,1.4,113.49,4.47
2019,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,35.02,22.6,19.51,3.82,,13.35,125.89,12.0
2020,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,49.31,34.22,28.44,4.45,,11.49,97.59,19.71
2021,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,44.29,33.82,22.91,3.17,,9.08,88.97,18.22
2022,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,35.96,23.56,24.38,3.53,,7.65,81.34,9.91
2023,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,21.9,13.14,18.22,2.21,,10.75,71.6,2.35
2024,TRH1V.HE,Trainers' House Oyj,Software & IT Services,Information Technology,25.23,17.73,20.09,3.32,,7.23,71.64,6.65
