Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2001,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1559.85,116.08,375.08,,0.63,515.45,2102.53,60.41
2002,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1178.27,84.25,212.75,,0.06,,1590.1,7.89
2003,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1726.66,112.08,256.68,,,,2199.91,663.36
2004,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1779.35,957.58,444.3,,0.0,159.03,2192.81,-191.81
2005,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1741.6,898.93,518.91,,0.51,141.04,2316.62,-52.51
2006,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1183.69,342.94,429.56,,0.0,107.66,1891.75,-76.54
2007,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,948.68,307.63,344.09,,0.19,91.75,1638.52,-21.99
2008,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1148.05,172.17,418.48,,0.02,65.18,2293.15,-433.21
2009,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1035.59,104.86,605.65,,0.46,35.34,2269.99,48.46
2010,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1363.94,33.38,656.94,,40.1,54.53,6133.94,-180.65
2011,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1429.21,190.07,587.18,0.0,11.36,121.21000000000001,5813.24,88.9
2012,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1406.6,391.16,435.55,,3.48,103.02,5398.56,348.47
2013,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1630.54,419.48,610.18,,6.16,107.17999999999999,6144.17,167.32
2014,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,1854.9,497.6,715.99,,10.46,97.88,6106.37,214.74
2015,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,2424.02,945.74,1381.57,,12.76,94.71,8702.06,484.94
2016,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,2760.56,745.38,1667.14,1.9,,,9458.53,336.81
2017,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,4159.76,1479.45,2366.35,,225.72,103.21000000000001,10909.95,1290.75
2018,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,6442.54,2926.35,6783.27,,384.98,118.02,16768.35,1957.48
2019,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,6866.51,691.06,5383.12,,263.48,101.27000000000001,42811.81,3381.74
2020,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,8529.03,421.86,10904.59,8384.94,540.9,111.73,50417.14,5041.67
2021,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,8552.22,1018.12,8535.66,3625.29,38.97,100.35,47409.38,5482.07
2022,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,10551.58,1281.06,13984.38,9203.699999999999,21.65,60.239999999999995,49412.66,4347.86
2023,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,12242.26,910.12,19224.17,14757.150000000001,74.5,52.349999999999994,74527.77,4448.89
2024,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,13531.79,1172.03,12954.0,4620.26,764.9,76.08,77563.65,7513.58
