Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,44184.05,3648.06,38792.48,12782.13,698.75,41789.72,113548.9,8963.52
2015,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,49295.24,5052.81,39671.04,11625.62,845.62,44376.39,120722.17,10306.81
2016,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,34133.77,4024.66,31041.31,3741.2299999999996,867.71,45039.44,108377.63,12547.43
2017,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,39943.8,4109.65,36641.66,6017.37,553.36,48513.33,147111.0,12326.08
2018,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,41127.61,2935.39,40568.44,9296.47,556.24,50425.6,150541.97,12323.92
2019,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,39364.03,2745.48,40582.05,7467.54,2280.4,53353.02,152178.0,18007.73
2020,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,45021.76,5202.21,42888.46,8067.5,2402.71,56001.53,161480.42,18237.43
2021,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,49691.14,3803.58,45688.8,9475.84,1535.46,57402.55,170547.49,14699.37
2022,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,66848.65,4036.15,59034.27,11455.19,1495.67,59203.7,198230.45,12232.16
2023,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,54933.11,5193.9,53844.8,14704.81,2179.65,45212.79,204366.18,21466.12
2024,ESSITYb.ST,Essity AB (publ),Personal & Household Products & Services,Other,66732.66,11269.98,46562.45,5424.23,1482.51,49661.13,190489.67,17086.57
