Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio,Method4_ProbMedian_PortfolioNum,Method4_ProbMedian_Portfolio
ENSU.OL,2013,-0.6563847429519073,-1.2392660902370378,0.0006571148891647,0.0024299542935843,0.2822334032386631,682.84,1,Q1,1,Q1,1,Q1,1,Q1
ENVIP.OL,2013,0.1601782363977486,0.1450090706744234,0.2030636031869726,0.549251385163886,0.0590283208891933,48.38,3,Q3,3,Q3,3,Q3,3,Q3
EPEND.ST,2013,0.1940053554461435,0.1342625695922175,0.3116525841469669,0.5158374064514379,0.1344378779629256,1004.93,4,Q4,3,Q3,4,Q4,3,Q3
EQNR.OL,2013,0.5904970303219756,0.5495061335892871,0.9343740177450428,0.9891447782727824,0.0371018821206573,443221.95,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2013,0.3500294569991924,0.3087608512273146,0.5000748339597036,0.832825471834254,0.0540594999306319,183913.67,5,Q5,5,Q5,5,Q5,5,Q5
ETTE.HE,2013,0.2912383749388152,0.2664787959160553,0.384683517279771,0.8195795703780571,0.0450920563498181,396.94,4,Q4,4,Q4,4,Q4,4,Q4
EWRK.ST,2013,0.4567092100724375,0.3012137813052771,0.4972280882512552,0.7122609540791305,0.1128512223398721,537.98,5,Q5,5,Q5,5,Q5,4,Q4
EXL1V.HE,2013,0.2294691224268689,0.2132836614459275,0.2502300745323417,0.7345722072307874,0.0428692851739157,476.1,4,Q4,4,Q4,4,Q4,4,Q4
FFARMS.CO,2013,-0.2097371107708014,-0.2324638674600112,0.0013574921250947,0.0131759070800053,0.0376306443995122,152.15,1,Q1,1,Q1,1,Q1,1,Q1
FIA1S.HE,2013,0.027004688219831,0.0094336383117797,0.178704362890785,0.3657059338158326,0.1111166074935941,2160.91,2,Q2,2,Q2,3,Q3,2,Q2
FLS.CO,2013,0.2019132873166524,0.1895406387662756,0.2005291773184751,0.6817387078098613,0.041276466787989,17135.36,4,Q4,4,Q4,3,Q3,4,Q4
FLUGb.CO,2013,0.0396834455731843,0.0355388097875501,0.0705863357361173,0.3081883224517247,0.0505757564923714,846.58,2,Q2,2,Q2,2,Q2,2,Q2
FORTUM.HE,2013,0.2152494991755867,0.19218102518075,0.2657315481735494,0.6485081927682173,0.0567692602906868,89213.4,4,Q4,4,Q4,4,Q4,4,Q4
FRO.OL,2013,-0.6595986732092431,-0.7532737982215311,5.77654504350443e-06,6.036981212713906e-05,0.0492907287437821,1411.99,1,Q1,1,Q1,1,Q1,1,Q1
FSKRS.HE,2013,0.1186209720381629,0.1082061827109894,0.1905882018094154,0.4767979389743677,0.0696912315415527,7464.08,3,Q3,3,Q3,3,Q3,3,Q3
GABR.CO,2013,0.1875302412386812,0.1606577254403576,0.2623084916123394,0.5685637473283677,0.0723619972247289,186.54,4,Q4,4,Q4,4,Q4,4,Q4
GERHSP.CO,2013,-0.0152211372774267,-0.0154239254313923,5.3166622193122015e-05,0.000948132463674,0.0054954650018396,176.24,2,Q2,2,Q2,1,Q1,1,Q1
GJ.CO,2013,0.3982844043481475,0.3228321266344129,0.532883301530337,0.7986573522971074,0.0723088070551949,125.65,5,Q5,5,Q5,5,Q5,4,Q4
GLA1V.HE,2013,-0.3845981039672909,-0.5466634033120813,0.0039991232198739,0.0178420824752803,0.1002620232674236,154.05,1,Q1,1,Q1,1,Q1,1,Q1
GMAB.CO,2013,1.1111052199040323,0.4167269645651567,0.5957643043254531,0.742883280542402,0.2004348971072495,3852.87,5,Q5,5,Q5,5,Q5,4,Q4
GN.CO,2013,0.2037998350288699,0.1294161533509709,0.3202817612555338,0.5099033558684035,0.1586913284512367,15597.13,4,Q4,3,Q3,4,Q4,3,Q3
GOD.OL,2013,0.0711281849798463,0.0711213157354039,0.0089019003966357,0.1756356111598103,0.0167255627755501,378.96,2,Q2,2,Q2,1,Q1,1,Q1
GSFG.OL,2013,-0.2036042108602127,-0.2802138234886367,0.0185513211233823,0.0729325529250198,0.0830584369960486,1379.03,1,Q1,1,Q1,2,Q2,1,Q1
GYL.OL,2013,0.1138154528398431,0.1111124195575864,0.0591817334842842,0.4610072739981447,0.0326388255363977,470.45,3,Q3,3,Q3,2,Q2,3,Q3
GYLDb.CO,2013,0.6651397011046135,0.6537908282816114,0.998181595683996,0.9998146424855908,0.0169462921482716,635.88,5,Q5,5,Q5,5,Q5,5,Q5
HAPD.IC,2013,0.1127844805867367,0.1105353930964566,0.0470596663949804,0.4543729411832903,0.0297037987233906,204.49,3,Q3,3,Q3,2,Q2,3,Q3
HARBb.CO,2013,0.0468827682211394,0.0459445413535296,0.0127465507090582,0.19091530750771,0.0246076586848341,488.58,2,Q2,2,Q2,1,Q1,2,Q2
HAVI.OL,2013,-0.0159655220630829,-0.0325388351677142,0.0646512650874,0.2334882575067142,0.0635474910211424,727.33,2,Q2,2,Q2,2,Q2,2,Q2
HEX.OL,2013,0.0957262322247489,0.0915759619024149,0.1400822922064617,0.4382228225337014,0.0583403419398161,413.7,3,Q3,3,Q3,3,Q3,3,Q3
HHDC.CO,2013,-0.0215140023337221,-0.024805370493895,0.0037077323027981,0.0614243105788349,0.023532270007479,251.08,1,Q1,2,Q2,1,Q1,1,Q1
HIAB.HE,2013,0.1439719777154413,0.1430018324007049,0.0093126160395588,0.6715884585356158,0.0137817902491455,4810.6,3,Q3,3,Q3,1,Q1,4,Q4
HKFOODS.HE,2013,-0.0982876654439732,-0.104776111592777,0.001287521501035,0.019575860196838,0.0246157948812819,1230.69,1,Q1,1,Q1,1,Q1,1,Q1
HLUNa.CO,2013,0.3590883935588104,0.2428783505270682,0.4228469768229829,0.6519333015407682,0.1130252657793353,16005.95,5,Q5,4,Q4,4,Q4,4,Q4
HMb.ST,2013,0.4158658078791158,0.3115115007338692,0.5077913547586722,0.751552471822625,0.0882938001732329,268438.8,5,Q5,5,Q5,5,Q5,4,Q4
HONBS.HE,2013,-0.225539310908905,-0.2698149912896055,0.0045451129068146,0.0284525797490533,0.0543490328024583,70.61,1,Q1,1,Q1,1,Q1,1,Q1
HUH1V.HE,2013,0.1595320209125827,0.1529282117748917,0.1129000246437002,0.6023530467651259,0.035702279466087,9654.93,3,Q3,4,Q4,3,Q3,4,Q4
ICEAIR.IC,2013,0.1433422221142339,0.1333308061092921,0.1582344643125963,0.5293564235373479,0.051578521013962,1779.1,3,Q3,3,Q3,3,Q3,3,Q3
ICP1V.HE,2013,0.6662137681159414,0.4801634998086055,0.722893531990608,0.8764909504715482,0.0905729398939091,29.08,5,Q5,5,Q5,5,Q5,5,Q5
IDEX.OL,2013,-1.245087336244542,-1.8779719704687672,6.314348006061787e-09,7.590314545455336e-08,0.1343822151486988,303.29,1,Q1,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2013,0.0576477551365519,0.0573111702563848,0.0060766263280273,0.1865850216180865,0.0199283872947108,976.85,2,Q2,2,Q2,1,Q1,2,Q2
INVEST.HE,2013,0.0124313385371494,-0.0042730509181868,0.1230417076409255,0.3174677824770437,0.085066515750364,16.93,2,Q2,2,Q2,3,Q3,2,Q2
IOX.OL,2013,-0.1008882708516617,-0.1404737257860631,0.0379053200567426,0.141316621167903,0.0724305032641623,272.26,1,Q1,1,Q1,2,Q2,1,Q1
ITAB.ST,2013,0.2066476200193872,0.1313781541153319,0.3219360705412345,0.5112166159924261,0.1546049674849401,1134.15,4,Q4,3,Q3,4,Q4,3,Q3
ITERA.OL,2013,0.0857261181667585,0.0847277929135409,0.0467314303845814,0.3675987775814449,0.0333421775083627,156.15,3,Q3,3,Q3,2,Q2,3,Q3
JBTM.IC,2013,0.6602264022469994,0.6012345182933004,0.9419926540621693,0.9877030209374484,0.0424979871018488,2859.42,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2013,0.1080782581255917,0.108008861812506,6.465827288404424e-05,0.2018128708246011,0.0050043794178855,4554.07,3,Q3,3,Q3,1,Q1,2,Q2
JINJ.OL,2013,0.0030202126785747,-0.0083064652069072,0.0645219112209481,0.2510659193204443,0.0582265757784521,600.92,2,Q2,2,Q2,2,Q2,2,Q2
JM.ST,2013,0.3151515473841522,0.2728960953316489,0.428972102247257,0.7757833331103021,0.0595620723571332,8307.72,4,Q4,4,Q4,5,Q5,4,Q4
KABEb.ST,2013,0.1661041933356608,0.1397836870604857,0.2560640752052128,0.5300985390131435,0.0824834633105401,751.17,3,Q3,3,Q3,4,Q4,3,Q3
KBHL.CO,2013,0.3171450487594404,0.3139899090529954,0.4983657630565613,0.9934943013021617,0.0137334086804254,15420.26,5,Q5,5,Q5,5,Q5,5,Q5
KCRA.HE,2013,0.2282850058016598,0.2125911701478747,0.2480517130174795,0.7330934655097691,0.0423736533164566,11585.77,4,Q4,4,Q4,4,Q4,4,Q4
KDV.ST,2013,-0.0491457475123416,-0.0975930480130265,0.1075789145095802,0.2514204778291921,0.1135965620167972,615.94,1,Q1,1,Q1,3,Q3,2,Q2
KELAS.HE,2013,0.5791972866026002,0.445086607859978,0.7008961515984876,0.876222785003004,0.0797433032140442,78.37,5,Q5,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2013,0.0617102886867353,0.0607347687042592,0.0672585644337834,0.3368471129854148,0.0440426979802666,13465.61,2,Q2,2,Q2,2,Q2,2,Q2
KESKOB.HE,2013,0.0878819150664906,0.0858683643786473,0.0951043491757716,0.4093772886196774,0.0469816494181718,17858.12,3,Q3,3,Q3,2,Q2,3,Q3
KIT.OL,2013,0.1132370921727191,0.10352838615386,0.1873566061582585,0.4689943952381435,0.0722009693246583,352.84,3,Q3,3,Q3,3,Q3,3,Q3
KMCP.OL,2013,-0.0020934013317595,-0.0169308440271062,0.0764219520741479,0.2575457774352844,0.0665240763676623,0.66,2,Q2,2,Q2,2,Q2,2,Q2
KNEBV.HE,2013,0.4451246151285676,0.3699036605491714,0.6149740265590622,0.8560883614861811,0.0659189238165589,91099.65,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2013,0.1227721959098751,0.1178400596917724,0.0956056659839259,0.4890908479782137,0.0406328882877297,705.78,3,Q3,3,Q3,2,Q2,3,Q3
KOA.OL,2013,1.3479312812115043,1.1137581941419985,0.989692559842472,0.9965090538574805,0.0620342950408228,602.02,5,Q5,5,Q5,5,Q5,5,Q5
KOG.OL,2013,0.4038890659866114,0.3201857001226985,0.5209081465408943,0.7812693471952015,0.076941880842226,13492.71,5,Q5,5,Q5,5,Q5,4,Q4
KSL.HE,2013,0.2637937884134512,0.2582392896296883,0.2306021884020901,0.9377829725339484,0.0211654398713034,555.72,4,Q4,4,Q4,3,Q3,5,Q5
LAGRb.ST,2013,0.2727340753905153,0.2643576225761322,0.2918251868028869,0.9158147838793038,0.0256817841719343,1089.8,4,Q4,4,Q4,4,Q4,5,Q5
LAMMb.ST,2013,-0.0187752180137965,-0.0286824672247281,0.0294275179182858,0.1761907971592409,0.0452413064002135,128.25,2,Q2,2,Q2,2,Q2,1,Q1
LIAB.ST,2013,0.0490218702241881,0.0470423734419059,0.0474889259858284,0.291707340781539,0.0400368387666197,2897.18,2,Q2,2,Q2,2,Q2,2,Q2
LINDEX.HE,2013,0.0606420637305218,0.0602805775596795,0.0122645954330362,0.2313749689840109,0.0236764394806952,7299.92,2,Q2,2,Q2,1,Q1,2,Q2
LOGIa.ST,2013,-2.033925174381737,-2.4126283286464107,1.3877787807814454e-20,5.398459457239825e-18,0.0611795438098721,31.89,1,Q1,1,Q1,1,Q1,1,Q1
LOOMIS.ST,2013,0.179289212102306,0.1413923633756901,0.2766195207445674,0.5348279394095083,0.1002983673421838,6224.58,4,Q4,3,Q3,4,Q4,3,Q3
LSG.OL,2013,0.0810032260444404,0.079972015367283,0.0748777176283732,0.3824335201175977,0.0425919177543789,7067.77,3,Q3,3,Q3,2,Q2,3,Q3
LUOTEA.HE,2013,0.3736235430484897,0.3601642710898546,0.6964155565014395,0.9727001277020624,0.0266478073871877,3131.61,5,Q5,5,Q5,5,Q5,5,Q5
MAERSKb.CO,2013,0.5944073902923762,0.5491026517642722,0.9261859978641046,0.9861867076619154,0.0389768657226767,149489.4,5,Q5,5,Q5,5,Q5,5,Q5
MARAS.HE,2013,0.0098682510979075,0.002220421891583,0.0484892491574978,0.2368700406173303,0.0485933108244627,130.83,2,Q2,2,Q2,2,Q2,2,Q2
MBPH.ST,2013,0.2375303139542506,0.1763429034037851,0.3295826756205371,0.5786124009375169,0.1046226193866022,117.84,4,Q4,4,Q4,4,Q4,4,Q4
MEABb.ST,2013,0.184572000363868,0.1708739086643994,0.1951477359939028,0.6234680606230634,0.0474593265590855,308.17,4,Q4,4,Q4,3,Q3,4,Q4
MEDI.OL,2013,0.423113658070678,0.4032917961777205,0.8036015877114179,0.9735391702375178,0.0298938675138856,371.57,5,Q5,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2013,-0.0091465042995246,-0.0657969871613649,0.1998597565155117,0.3384866403968262,0.2181567774986504,1807.42,2,Q2,1,Q1,3,Q3,2,Q2
MEKKO.HE,2013,0.2420856610800744,0.2061112347811375,0.3204149600666026,0.6501193495889575,0.0679493545241703,815.06,4,Q4,4,Q4,4,Q4,4,Q4
MEKO.ST,2013,0.1486958846345905,0.1355869452656239,0.1884689052293702,0.5303813156860081,0.0586735362244909,6346.31,3,Q3,3,Q3,3,Q3,3,Q3
METSB.HE,2013,-0.376759129012342,-0.4949843495285543,0.0023550715694196,0.0126572673778945,0.0798421765938877,4961.8,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2013,0.3810591605803654,0.2941452168952015,0.4796891856050834,0.7396999664498373,0.0832071703613999,14237.16,5,Q5,5,Q5,5,Q5,4,Q4
MGN.OL,2013,-0.1429878571837054,-0.1944000717047727,0.0268445445453474,0.1058970455942559,0.0746181965725901,604.78,1,Q1,1,Q1,2,Q2,1,Q1
MOWI.OL,2013,0.013243560019506,6.0316014276736304e-05,0.1018294776990162,0.3033556796769568,0.0721298530675111,19191.51,2,Q2,2,Q2,2,Q2,2,Q2
MSABb.ST,2013,0.1843971631205673,0.1401920331910932,0.293419819431294,0.5270416231284506,0.1097810946640848,177.48,4,Q4,3,Q3,4,Q4,3,Q3
MYCR.ST,2013,0.2748652621264085,0.2625310571021678,0.3204666192392174,0.8799874411148756,0.0314626127632716,746.7,4,Q4,4,Q4,4,Q4,5,Q5
NAS.OL,2013,0.2565332341884582,0.1844296390561905,0.3472348805595707,0.5797123461970914,0.1076201087639741,5059.83,4,Q4,4,Q4,4,Q4,4,Q4
NAVA.OL,2013,-0.0576606260296539,-0.0909718439638982,0.0642096293056141,0.2015388911036896,0.078990238554764,83.62,1,Q1,1,Q1,2,Q2,2,Q2
NCCb.ST,2013,0.2882734960076137,0.2412910574006234,0.3818681550580909,0.704532281384549,0.0692340437921855,8245.15,4,Q4,4,Q4,4,Q4,4,Q4
NEL.OL,2013,-1.5106382978723405,-1.7184469310144688,5.3511153841334656e-14,1.500296317735739e-12,0.0500871646382069,24.18,1,Q1,1,Q1,1,Q1,1,Q1
NELLY.ST,2013,-0.6912311392958688,-1.0779512215837157,0.0001623748137449,0.0008788179810598,0.1411415219348729,600.12,1,Q1,1,Q1,1,Q1,1,Q1
NEOBO.ST,2013,0.0,-0.037408321797837,0.1798676836381884,0.3385012170444936,0.1474479412929281,24.55,2,Q2,2,Q2,3,Q3,2,Q2
NESTE.HE,2013,0.090599984122863,0.0865611816526739,0.1599009836078876,0.4359271892485479,0.0667203177623281,18386.71,3,Q3,3,Q3,3,Q3,3,Q3
NETIB.ST,2013,0.0707771563827071,0.0707664389493488,0.1737568152736658,0.4172940751141998,0.0803793107538018,519.18,2,Q2,2,Q2,3,Q3,3,Q3
NEWAb.ST,2013,-0.0037527369922023,-0.0229339994117833,0.1006647403169106,0.2859482688867993,0.0782384658101427,976.64,2,Q2,2,Q2,2,Q2,2,Q2
NHY.OL,2013,0.0140665977906699,0.0059747388335717,0.0580077900454078,0.2479045862086456,0.0523058561263401,57683.67,2,Q2,2,Q2,2,Q2,2,Q2
NIBEb.ST,2013,0.1729393460638545,0.1595921501353847,0.1905282442633099,0.5906421464993622,0.0500515400624124,7800.05,4,Q4,4,Q4,3,Q3,4,Q4
NKR.OL,2013,-0.0070351632308892,-0.016284776929399,0.0373614687208492,0.2031190195145388,0.0471879864307922,344.88,2,Q2,2,Q2,2,Q2,2,Q2
NKT.CO,2013,0.0454962086492791,0.0441031203445839,0.0211465822587043,0.2322332869798175,0.030106865735932,2273.73,2,Q2,2,Q2,2,Q2,2,Q2
NLG1V.HE,2013,0.2465365095331715,0.2274091385210949,0.2875286573541569,0.7566882168025297,0.0444990982134439,156.65,4,Q4,4,Q4,4,Q4,4,Q4
NMAN.ST,2013,0.3234819780433302,0.3057975397398739,0.4820967843628713,0.9113978957589108,0.0344782846736877,1383.96,5,Q5,5,Q5,5,Q5,5,Q5
NOBI.ST,2013,-0.2731889187371127,-0.2802775402898985,2.4502805327534196e-05,0.0003339213525011,0.0174673658360304,2841.68,1,Q1,1,Q1,1,Q1,1,Q1
NOD.OL,2013,0.3836259865097354,0.1975926640317724,0.3917139077192287,0.576889186134997,0.1696808692010322,2369.89,5,Q5,4,Q4,4,Q4,4,Q4
NOKIA.HE,2013,0.4320297808786091,0.378311924591813,0.6463389105935331,0.8949024423639106,0.0542672099746008,75362.79,5,Q5,5,Q5,5,Q5,5,Q5
NOLAb.ST,2013,0.445355245816526,0.419273499016039,0.8154799081294749,0.9682211236956448,0.0336270495772442,1582.39,5,Q5,5,Q5,5,Q5,5,Q5
NOM.OL,2013,-0.5603825136612023,-0.7483335341591578,0.0003024147213385,0.0018104993342997,0.0878403078015234,166.92,1,Q1,1,Q1,1,Q1,1,Q1
NORTHM.CO,2013,0.1712335828127256,0.1395146206215895,0.2733363864002178,0.5265553184588418,0.0911204183009487,337.59,3,Q3,3,Q3,4,Q4,3,Q3
NOTE.ST,2013,0.0904076415982775,0.0875098665341297,0.119056830460773,0.422964124107331,0.0539322784045734,186.6,3,Q3,3,Q3,3,Q3,3,Q3
NOVOb.CO,2013,0.9934718974824642,0.9713323399193536,0.9996386326054594,0.9998961782497,0.0189615333551912,408255.2,5,Q5,5,Q5,5,Q5,5,Q5
NRC.OL,2013,-0.976266209933938,-1.3958303287977256,7.067686162095243e-07,6.806196595447054e-06,0.1116177001523925,65.31,1,Q1,1,Q1,1,Q1,1,Q1
NSISb.CO,2013,0.4359267285083776,0.4333731215391541,0.986906733489965,0.9997545799662658,0.0099295360369575,42510.03,5,Q5,5,Q5,5,Q5,5,Q5
NTEKb.ST,2013,0.1488142607034855,0.1170472687359539,0.2745319647347558,0.4958455223587888,0.1139134271532061,84.91,3,Q3,3,Q3,4,Q4,3,Q3
NTGNT.CO,2013,-3.7335505702468974,-6.124558615149297,0.0,0.0,0.1779944735144345,90.4,1,Q1,1,Q1,1,Q1,1,Q1
ODF.OL,2013,-0.1064650529117294,-0.117624524073181,0.0032968651970255,0.0360937081925822,0.0325497136903814,2055.05,1,Q1,1,Q1,1,Q1,1,Q1
OEMb.ST,2013,0.2266813671444321,0.1983964494970631,0.2900224331215603,0.6513876476442774,0.0615589310406322,911.38,4,Q4,4,Q4,4,Q4,4,Q4
OKEAC.CO,2013,0.0074772347508452,-0.0123112191329568,0.1312520036511782,0.3195923451530998,0.0903601623250073,878.89,2,Q2,2,Q2,3,Q3,2,Q2
OLVAS.HE,2013,0.185520989297399,0.1776096399011169,0.1429676189255501,0.676236010835837,0.0344839690561932,2455.7,4,Q4,4,Q4,3,Q3,4,Q4
ORIOLA.HE,2013,0.0527990101008324,0.0482107201253163,0.1493328433955622,0.3821309194934794,0.0779814910973674,2451.0,2,Q2,2,Q2,3,Q3,3,Q3
ORK.OL,2013,0.0569992443904201,0.0536274743390372,0.1500946639877094,0.3884836417068529,0.0753933510237932,49418.15,2,Q2,2,Q2,3,Q3,3,Q3
ORNAV.HE,2013,0.7480452663892782,0.5953803343377663,0.8593962096771137,0.945805306771742,0.0714150096049628,22955.11,5,Q5,5,Q5,5,Q5,5,Q5
ORRON.ST,2013,0.6473453153511995,0.4840616623631689,0.7413952667443259,0.8885241743377704,0.0845439730971866,39406.7,5,Q5,5,Q5,5,Q5,5,Q5
ORX.ST,2013,0.7432638846459344,0.5377441131522369,0.7813386931085579,0.9032609209712504,0.089627839565628,1271.49,5,Q5,5,Q5,5,Q5,5,Q5
OUT1V.HE,2013,-0.090827902160192,-0.1144438978662368,0.0207640674688725,0.1096844626705092,0.0536584196851468,8491.36,1,Q1,1,Q1,2,Q2,1,Q1
PAALb.CO,2013,0.1171272544644276,0.1151241686376759,0.0372620433951212,0.4683733018666109,0.0263368582456887,833.54,3,Q3,3,Q3,2,Q2,3,Q3
PACT.ST,2013,0.2574642126789367,0.234993886019106,0.3074307447297507,0.7696528686947666,0.0468939518640608,816.99,4,Q4,4,Q4,4,Q4,4,Q4
PARKEN.CO,2013,0.0106910845758832,-0.0042651790857371,0.1076023268283548,0.3042089920343538,0.0764709987890417,607.57,2,Q2,2,Q2,3,Q3,2,Q2
PARKSTa.CO,2013,0.4408276558163,0.411434308873303,0.7769657831262098,0.9614678069015378,0.0368703046286352,55.65,5,Q5,5,Q5,5,Q5,5,Q5
PCIB.OL,2013,0.0560895136996126,0.0544386947841667,0.0657266573207827,0.3226529921403446,0.0450502783181663,241.49,2,Q2,2,Q2,2,Q2,2,Q2
PEABb.ST,2013,0.0528441774629693,0.0507505370226704,0.0673537921808721,0.3202087760421354,0.0462163819087694,6451.57,2,Q2,2,Q2,2,Q2,2,Q2
PFINV.CO,2013,-0.0476715527305746,-0.048256947188302,5.4990216616050814e-05,0.0015916272378856,0.0081161873262985,58.38,1,Q1,1,Q1,1,Q1,1,Q1
PHO.OL,2013,0.0225892129276566,0.0060757630294101,0.150939692905096,0.3447453417882969,0.0986008729878635,812.95,2,Q2,2,Q2,3,Q3,2,Q2
PIONb.ST,2013,-0.2403718459495365,-0.2666496115983157,0.0012103545155411,0.0101083724112515,0.0380077734526971,119.97,1,Q1,1,Q1,1,Q1,1,Q1
PNDORA.CO,2013,0.2413001197894936,0.207622815005469,0.3104175855605665,0.6678473445658937,0.0650903635577714,15949.95,4,Q4,4,Q4,4,Q4,4,Q4
POL.OL,2013,0.0057057383080616,0.0034874344757802,0.0054638238101623,0.0896497387623504,0.0227360113979834,1197.99,2,Q2,2,Q2,1,Q1,1,Q1
PON1V.HE,2013,0.727876476295627,0.5537366533309004,0.8102060301094858,0.9258863107900632,0.0799560261145455,1220.76,5,Q5,5,Q5,5,Q5,5,Q5
PREC.ST,2013,-0.5855550169655841,-0.702757291091998,5.4563514249745576e-05,0.0004299353633029,0.0609938318983327,158.51,1,Q1,1,Q1,1,Q1,1,Q1
PREVb.ST,2013,-0.0045714285714286,-0.0350177406159619,0.1457027530504231,0.3156659112883417,0.1130187940099761,135.08,2,Q2,2,Q2,3,Q3,2,Q2
PRICb.ST,2013,0.1235096808475308,0.1086859865735067,0.2205515654613889,0.4810855767898815,0.0839142701944643,835.51,3,Q3,3,Q3,3,Q3,3,Q3
PRIMOF.CO,2013,0.0779792474583376,0.0774622580381485,0.046838294239629,0.3279202798389149,0.0336817812157861,61.82,3,Q3,3,Q3,2,Q2,2,Q2
PROFb.ST,2013,0.0022213511041422,-0.0228537810022211,0.1425557615061729,0.3208560236908756,0.1028873117301265,126.67,2,Q2,2,Q2,3,Q3,2,Q2
PRSO.OL,2013,0.367654534186576,0.3270952941064211,0.5413779017097696,0.8610240426581187,0.051491619428061,8506.12,5,Q5,5,Q5,5,Q5,5,Q5
PSE.OL,2013,-0.127666752664272,-0.1727476277111188,0.0286921189710707,0.1146632299497302,0.071678578188084,121.2,1,Q1,1,Q1,2,Q2,1,Q1
QPR1V.HE,2013,0.7975319926873856,0.630015452760484,0.879731393020981,0.9563656833414936,0.0726037215772198,86.78,5,Q5,5,Q5,5,Q5,5,Q5
RAIVV.HE,2013,0.1129283359419227,0.0950078324926683,0.2605767636760451,0.4684345404555662,0.1167684180174976,3704.99,3,Q3,3,Q3,4,Q4,3,Q3
RAP1V.HE,2013,0.219632132503537,0.1795857672376672,0.3054784946753441,0.5926968822401733,0.0808740077148065,1405.0,4,Q4,4,Q4,4,Q4,4,Q4
RAUTE.HE,2013,0.1094110367328571,0.0997246024183986,0.200294744511181,0.4648304230317494,0.0768807449622621,188.52,3,Q3,3,Q3,3,Q3,3,Q3
RAYb.ST,2013,0.4621167373677711,0.3002469727837042,0.4984744099460342,0.7103695156560593,0.1163544194112579,408.78,5,Q5,5,Q5,5,Q5,4,Q4
RBREW.CO,2013,0.2503316849595947,0.2451107955497005,0.1784574258718286,0.9237331762480976,0.0209287233459822,5119.28,4,Q4,4,Q4,3,Q3,5,Q5
REACH.OL,2013,-0.1273179556761646,-0.1624540411962536,0.0201611721694787,0.0889627213210817,0.0602780594583726,153.4,1,Q1,1,Q1,2,Q2,1,Q1
REBL.HE,2013,0.1565743372777152,0.1348136085616462,0.2432459814827549,0.5217373389526486,0.0773733264901887,991.33,3,Q3,3,Q3,4,Q4,3,Q3
RECSI.OL,2013,-0.212603339106533,-0.2484528625132252,0.003656015545014,0.0260367544179867,0.0490639700194512,2261.79,1,Q1,1,Q1,1,Q1,1,Q1
REG1V.HE,2013,0.2919606386929075,0.2515479066902502,0.3889245210851929,0.7370885038118612,0.0619031297198768,217.88,4,Q4,4,Q4,4,Q4,4,Q4
REJLb.ST,2013,0.2166783216783217,0.2052508269675438,0.201687672233817,0.7442810867469221,0.0366777997828923,603.44,4,Q4,4,Q4,3,Q3,4,Q4
REKA.HE,2013,-0.1654565116638338,-0.2687477166608645,0.0491841914994144,0.1320780317699209,0.1198918347431063,75.19,1,Q1,1,Q1,2,Q2,1,Q1
RIASb.CO,2013,0.0392156862745098,0.0336794375367186,0.0956291369459837,0.3297770448801979,0.0601904939408852,93.47,2,Q2,2,Q2,2,Q2,2,Q2
ROCKb.CO,2013,0.1202323922567521,0.1181427301591288,0.037667269724158,0.4814908643352071,0.0259269078509189,13648.32,3,Q3,3,Q3,2,Q2,3,Q3
ROVS.CO,2013,-0.0561702127659576,-0.1127083697672812,0.1118266736046194,0.2498974262017905,0.1240364051774512,15.22,1,Q1,1,Q1,3,Q3,2,Q2
RROS.ST,2013,-0.0060585384217213,-0.0130227549266278,0.0243892101691459,0.1773526490158962,0.0402921149797178,262.62,2,Q2,2,Q2,2,Q2,1,Q1
RTX.CO,2013,0.1775965058770634,0.1450796609169548,0.2722869518405121,0.5375252328384577,0.089234181649683,105.22,4,Q4,3,Q3,4,Q4,3,Q3
SAABb.ST,2013,0.3327847987216279,0.2966935547688274,0.4721814947738212,0.8286476163699699,0.0516616537782328,12402.65,5,Q5,5,Q5,5,Q5,5,Q5
SAFETYb.ST,2013,-0.2421746293245467,-0.3994482801059074,0.0298612430527093,0.0830298565970417,0.1393730882223241,10.03,1,Q1,1,Q1,2,Q2,1,Q1
SAGAb.ST,2013,0.1361848019232779,0.1357804913146524,0.0015080390815868,0.6543784448508883,0.0094777885983791,1463.14,3,Q3,3,Q3,1,Q1,4,Q4
SAGCV.HE,2013,0.222068272744592,0.1875693215832016,0.2994044798397944,0.6147123066952486,0.071893575701309,333.63,4,Q4,4,Q4,4,Q4,4,Q4
SALM.OL,2013,-0.0154226659612967,-0.0456549958260294,0.1209436114783706,0.2890768379347459,0.099804949902481,5064.51,2,Q2,1,Q1,3,Q3,2,Q2
SAND.ST,2013,0.4378896739565577,0.3673180398553684,0.6100276235413816,0.8584141490149848,0.064063979261615,105774.15,5,Q5,5,Q5,5,Q5,5,Q5
