Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method1_ObservedQuality,Q1,CAPM,-0.0007530391085847654,-0.3058812042101921,0.7600353521142431,0.5759490634856508,189.0
Method1_ObservedQuality,Q1,FF3,-0.0012650878530630191,-0.5958678460904279,0.5519918245697697,0.599343043017906,189.0
Method1_ObservedQuality,Q1,Carhart,0.0007811671453844904,0.2664436005416301,0.790195939211539,0.6036803100145466,189.0
Method1_ObservedQuality,Q1,FF5,0.00237965577972364,1.0488521067549477,0.2956293997501822,0.7775519660502944,189.0
Method1_ObservedQuality,Q1,FF5_MOM,0.00290906816115965,1.1370488114513488,0.2570126922061813,0.7778553019478803,189.0
Method1_ObservedQuality,Q2,CAPM,3.746874242447615e-05,0.016116239962979114,0.9871588392828967,0.5658710488288656,189.0
Method1_ObservedQuality,Q2,FF3,-0.0008986763910174515,-0.48762351378632285,0.6263938907584481,0.6596986904635194,189.0
Method1_ObservedQuality,Q2,Carhart,0.0015058576137550546,0.7286166768150437,0.46716249416890676,0.6665097537296322,189.0
Method1_ObservedQuality,Q2,FF5,0.0010635314271616532,0.5151946222570102,0.6070387917709279,0.7078087509517066,189.0
Method1_ObservedQuality,Q2,FF5_MOM,0.002723115658151986,1.3763344368156851,0.1704091106497434,0.7111986802232536,189.0
Method1_ObservedQuality,Q3,CAPM,0.0008981551069997724,0.6106504855667813,0.5421724616614791,0.7401039001091054,189.0
Method1_ObservedQuality,Q3,FF3,0.0004662519160116122,0.3585344697471828,0.7203521837934388,0.7784310598799307,189.0
Method1_ObservedQuality,Q3,Carhart,0.0008669879095763881,0.4934511936841084,0.6222822698610586,0.7787339116397429,189.0
Method1_ObservedQuality,Q3,FF5,0.0006351303911185558,0.49455047984853306,0.6215106436529418,0.7788273703150853,189.0
Method1_ObservedQuality,Q3,FF5_MOM,0.0009865231332545367,0.5822722379943616,0.5611039407472469,0.7790706679806321,189.0
Method1_ObservedQuality,Q4,CAPM,0.0002224969890151782,0.10573286388063664,0.9159076374095543,0.7624555548505996,189.0
Method1_ObservedQuality,Q4,FF3,-4.293069206509365e-05,-0.021965557236488787,0.9824991035959914,0.7753397711293304,189.0
Method1_ObservedQuality,Q4,Carhart,0.00016544157164555555,0.08883540325441855,0.9293093373524635,0.7754095458298251,189.0
Method1_ObservedQuality,Q4,FF5,0.00014695303593597597,0.07673603890724448,0.93891736416986,0.7757348479517543,189.0
Method1_ObservedQuality,Q4,FF5_MOM,0.0003197453376463193,0.1785517292754615,0.8584882965158029,0.7757849788989912,189.0
Method1_ObservedQuality,Q5,CAPM,0.0005743797365890711,0.4135314010264487,0.6796911667325372,0.8628839840324047,189.0
Method1_ObservedQuality,Q5,FF3,0.0010502989439769698,0.9707343944737251,0.3329480114932184,0.9044279569363498,189.0
Method1_ObservedQuality,Q5,Carhart,0.0006343072933419878,0.585744974777008,0.5587646625711635,0.904761269006942,189.0
Method1_ObservedQuality,Q5,FF5,-9.968130836108372e-05,-0.09139046429814729,0.9272822988355705,0.9255329757592032,189.0
Method1_ObservedQuality,Q5,FF5_MOM,-0.00016791064728001733,-0.16018449683527597,0.8729133870838517,0.9255423441092602,189.0
Method2_LatentQuality,Q1,CAPM,-0.0007060175411730732,-0.29272619922557286,0.7700559961237781,0.604165730320591,189.0
Method2_LatentQuality,Q1,FF3,-0.0012270141545301498,-0.592494189732954,0.5542432049430466,0.6301226594327698,189.0
Method2_LatentQuality,Q1,Carhart,0.00026177382219715934,0.09630789233987981,0.9233808573736231,0.6325552425969201,189.0
Method2_LatentQuality,Q1,FF5,0.002320796313087144,1.1535930233428098,0.25017148809572687,0.81451813996257,189.0
Method2_LatentQuality,Q1,FF5_MOM,0.002316028294187547,1.0730877243645,0.28465250648187634,0.8145181660311214,189.0
Method2_LatentQuality,Q2,CAPM,0.0005641252646189714,0.22255458227991046,0.8241250791036212,0.5674803187874338,189.0
Method2_LatentQuality,Q2,FF3,-0.00037515569606577317,-0.18504555670865414,0.8533960114522148,0.6570734571186447,189.0
Method2_LatentQuality,Q2,Carhart,0.002730918041790914,1.141101209932866,0.2553107755092763,0.6683069378670274,189.0
Method2_LatentQuality,Q2,FF5,0.0015593806942682208,0.7459796003348047,0.45663690594774353,0.7042238953976449,189.0
Method2_LatentQuality,Q2,FF5_MOM,0.003910774994604904,1.7954227564465708,0.07424542684464241,0.7109502647987596,189.0
Method2_LatentQuality,Q3,CAPM,0.0008406068198107577,0.5117972240945674,0.6093967849166999,0.7178777588003707,189.0
Method2_LatentQuality,Q3,FF3,0.00045389769988293815,0.3024529953161252,0.7626465425741906,0.7480888213287918,189.0
Method2_LatentQuality,Q3,Carhart,0.0012278365835691116,0.7018417463066969,0.4836646640209503,0.7491377113193213,189.0
Method2_LatentQuality,Q3,FF5,0.0006421769740389763,0.44519199170738794,0.656707169515637,0.7486391721682897,189.0
Method2_LatentQuality,Q3,FF5_MOM,0.0013449560713755483,0.8194251179179515,0.4136156626794696,0.7495428075955283,189.0
Method2_LatentQuality,Q4,CAPM,0.0009165747751360353,0.4372483433595725,0.6624357851820117,0.7452212619246508,189.0
Method2_LatentQuality,Q4,FF3,0.0006220246206171943,0.3432457055280731,0.7318033643250414,0.766945450911651,189.0
Method2_LatentQuality,Q4,Carhart,0.0003176404842351647,0.17200836970998848,0.8636199859837996,0.767104578163278,189.0
Method2_LatentQuality,Q4,FF5,0.0007327293270323482,0.40194511825099255,0.6881934619419585,0.7671776763672009,189.0
Method2_LatentQuality,Q4,FF5_MOM,0.0004321621321822579,0.238655681417479,0.811641092406229,0.7673397911650437,189.0
Method2_LatentQuality,Q5,CAPM,0.00030596606524157003,0.22956825268659944,0.8186781828690362,0.8839940026898239,189.0
Method2_LatentQuality,Q5,FF3,0.0007447222800194662,0.7288086395064843,0.467040326035697,0.9203749286775338,189.0
Method2_LatentQuality,Q5,Carhart,0.0005515545491955381,0.4996490059670685,0.61791919482115,0.9204463053157116,189.0
Method2_LatentQuality,Q5,FF5,-0.0002796004096971852,-0.27116573944793265,0.7865691918660433,0.9367668977026075,189.0
Method2_LatentQuality,Q5,FF5_MOM,-0.00017011715805679146,-0.16252992136939917,0.8710688791103287,0.9367908540872534,189.0
Method3_ConservativeQuality,Q1,CAPM,7.409430587422491e-05,0.030047585034107985,0.976061147261307,0.5725932957593372,189.0
Method3_ConservativeQuality,Q1,FF3,-0.0003603097434044582,-0.1627284578180037,0.8709098511685367,0.5918648887757612,189.0
Method3_ConservativeQuality,Q1,Carhart,0.002124978680023748,0.6484684059079932,0.5174904975982395,0.5983518799793657,189.0
Method3_ConservativeQuality,Q1,FF5,0.0035707748101232455,1.4934900629129348,0.1370311013797294,0.7692582351757853,189.0
Method3_ConservativeQuality,Q1,FF5_MOM,0.00457069807480779,1.6406477860909756,0.10259763531328314,0.7703553751307832,189.0
Method3_ConservativeQuality,Q2,CAPM,-0.0018354865762854207,-0.6938225746136397,0.4886544477392074,0.5885168223359967,189.0
Method3_ConservativeQuality,Q2,FF3,-0.0026120473298895447,-1.0816438996208113,0.28081870295948086,0.6541944525558692,189.0
Method3_ConservativeQuality,Q2,Carhart,-0.0015758238088289524,-0.6218688419554029,0.5347978851398811,0.6554574483349739,189.0
Method3_ConservativeQuality,Q2,FF5,-0.0016562203075373863,-0.6339785193332625,0.5268864863332188,0.6764851388493418,189.0
Method3_ConservativeQuality,Q2,FF5_MOM,-0.0011308197872193556,-0.414328274477743,0.679121614316538,0.6768243850356045,189.0
Method3_ConservativeQuality,Q3,CAPM,0.0014143219115891747,0.8608338791929527,0.3904319243675052,0.665664946719427,189.0
Method3_ConservativeQuality,Q3,FF3,0.0007951753036235013,0.5629661097540324,0.5741395866069259,0.7226099840635509,189.0
Method3_ConservativeQuality,Q3,Carhart,0.0016577705685955095,1.0478701066009206,0.2960729382341949,0.7237976404406388,189.0
Method3_ConservativeQuality,Q3,FF5,0.0013479087130578145,0.9938904816490082,0.3215885408952337,0.728669059938809,189.0
Method3_ConservativeQuality,Q3,FF5_MOM,0.001977431345534446,1.3324610082103427,0.1843746377572757,0.7293299638652834,189.0
Method3_ConservativeQuality,Q4,CAPM,0.0008300248519962755,0.4150081980322626,0.6786116449052142,0.7559459731679847,189.0
Method3_ConservativeQuality,Q4,FF3,0.0005629811145224202,0.31576907950228666,0.752533736169082,0.7710260901306133,189.0
Method3_ConservativeQuality,Q4,Carhart,0.00037010267287341056,0.19838562559773942,0.8429623838531222,0.7710937818994955,189.0
Method3_ConservativeQuality,Q4,FF5,0.0006502428871860942,0.37476670200649576,0.708267924368851,0.7715135148719479,189.0
Method3_ConservativeQuality,Q4,FF5_MOM,0.00048479055471942683,0.2712243695349979,0.786525849545443,0.771565556783933,189.0
Method3_ConservativeQuality,Q5,CAPM,0.00027050650277630063,0.20182245692916828,0.8402749067880251,0.884743922587361,189.0
Method3_ConservativeQuality,Q5,FF3,0.0007171479174181615,0.6986975684575025,0.4856184589966497,0.9215511590218011,189.0
Method3_ConservativeQuality,Q5,Carhart,0.0006344284173190334,0.5725505213814341,0.5676480033106137,0.9215642382826907,189.0
Method3_ConservativeQuality,Q5,FF5,-0.0002934222547592397,-0.28643179850373884,0.7748714351103976,0.9371404472584254,189.0
