Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_ObservedQuality,Q1,0.06494022671148666,0.17022365442900306,0.38149942749920196,-0.36922853880227186
Method1_ObservedQuality,Q2,0.04414470470595782,0.16842219525113744,0.2621074059753991,-0.42574393425728024
Method1_ObservedQuality,Q3,0.06337755382581979,0.12996785720499013,0.48764021496375337,-0.3512452427920938
Method1_ObservedQuality,Q4,0.08262604723205322,0.1373488755515663,0.601577893522922,-0.3151427360704918
Method1_ObservedQuality,Q5,0.08866479750018795,0.12688393978777437,0.6987866048964776,-0.25202728470065144
Method2_LatentQuality,Q1,0.06355676043425634,0.16238065280351144,0.3914059916433711,-0.3651613498042363
Method2_LatentQuality,Q2,0.043504620921289844,0.1743594239484676,0.24951115308885027,-0.4595086545675455
Method2_LatentQuality,Q3,0.07364699062097531,0.13585010842189732,0.5421194835727076,-0.2970083700624122
Method2_LatentQuality,Q4,0.05596919829574322,0.13728569495822376,0.4076841240653276,-0.32153343611765506
Method2_LatentQuality,Q5,0.09743973776290069,0.12874774379760856,0.7568267597455994,-0.23763534037434295
Method3_ConservativeQuality,Q1,0.06319347050465035,0.1695665228933028,0.37267657215813704,-0.36331751482372787
Method3_ConservativeQuality,Q2,0.04091592392468376,0.16768880996743848,0.24399913108470828,-0.45484676115720346
Method3_ConservativeQuality,Q3,0.07239121558559176,0.13186905508670657,0.5489628748609222,-0.29681784644278847
Method3_ConservativeQuality,Q4,0.07526511305903294,0.13514809020063268,0.5569084472248103,-0.32187036020852916
Method3_ConservativeQuality,Q5,0.09067992435228896,0.1276207147706894,0.7105423638726978,-0.25202728470065133
Method4_ProbabilisticQuality,Q1,0.062555600283325,0.17028297147074697,0.36736263023265053,-0.36912082760394205
Method4_ProbabilisticQuality,Q5,0.088716226523706,0.12690759017348133,0.6990616274600429,-0.25201084098884036
