PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
LongShort,Method1_ObservedQuality,Observed Quality,0.02685844917963318,0.02685844917963318,0.1004934479156838,0.1004934479156838,0.267265674894228,-0.35651201089230344,189
LongShort,Method2_LatentQuality,Latent Quality,0.026430773084535987,0.026430773084535987,0.10494705425522584,0.10494705425522584,0.25184864189001155,-0.3298992823519058,189
LongShort,Method3_ConservativeQuality,Conservative Quality,0.018485354325765972,0.018485354325765972,0.10182749285857824,0.10182749285857824,0.18153598607636456,-0.3074600480405094,189
