PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0014638786314009195,-0.00012198988595007662,-0.09111990064735485,0.9274461024049037
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.002788038685406183,-0.0002323365571171819,-0.16980715983292993,0.8652536080954263
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011169360676648726,9.307800563873939e-05,0.07342869433594326,0.9415042392290132
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0014759504178876032,-0.00012299586815730026,-0.09870316159341433,0.9214274095869799
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.002949629538875065,-0.00024580246157292207,-0.19159491362706144,0.8481646255904054
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011232120373164262,9.360100310970218e-05,0.08003185316714226,0.9362551908995136
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0003416121259989663,-2.8467677166580524e-05,-0.01997882766584886,0.9840710900845835
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0011145507440820518,-9.287922867350432e-05,-0.0643337835827006,0.9487393853075401
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.000635147330878244,5.292894423985367e-05,0.03854866308739202,0.9692711360960586
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.0010412311674727892,-8.676926395606577e-05,-0.07159496439346671,0.9429633532713089
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0016162918252270453,-0.0001346909854355871,-0.10720053596556116,0.9146886273972439
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0008533536468328939,7.111280390274116e-05,0.06245841832239101,0.950231869142766
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0001526236302812206,-1.2718635856768384e-05,-0.009382814989759408,0.9925188468431831
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.00014639432853245926,-1.2199527377704938e-05,-0.008884730905854845,0.9929159709736934
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00041482384210424217,3.456865350868685e-05,0.02629790275427247,0.97903413889315
