SpecificationKey,Specification,PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,LongShort,CAPM,0.0224534385668481,0.0168528269346413,0.0275208611209187,0.0197560003349124,0.4354107810909822,0.6081841418518996,0.394257459749231,0.4947190335387725,0.7822285335515842,0.513833682976563,0.8545740782342314,0.684627406561585,-0.0056006116322068,0.0050674225540705,-0.0026974382319357,0.8978043101283593,0.9063809366530268,0.947157929117282,-0.1285529974195673,0.1177119025966443,-0.0663360926287586
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,LongShort,FF3,0.0438710126396968,0.0376679294621263,0.0492588615415763,0.0406708159249384,0.084994410748469,0.1613827265919445,0.0834680459434213,0.1210319018153764,1.7349733137097918,1.4080455845360793,1.7436231511670433,1.5601483776294318,-0.0062030831775804,0.0053878489018725,-0.0032001967147672,0.8658786149868951,0.8865380423533096,0.9296036503607435,-0.1690543632320899,0.142819070898381,-0.0884247924220855
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,LongShort,FF3+MOM,0.0061435851069839,0.0084867469290402,-0.0008057733449493,0.0043497387999342,0.8283523479992272,0.7982374290815404,0.97846151703125,0.8809851024439377,0.2172329723202254,0.256130057589107,-0.0270474743162444,0.1500022119335602,0.002343161822056,-0.0069493584519336,-0.00179384630705,0.9573238243137618,0.8657350252361491,0.9647287077501052,0.0535615301928759,-0.1692382631863263,-0.0442611587887791
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,LongShort,FF5,0.011621698758143,0.0045440446038618,0.0186600029931612,0.0067694842318584,0.5591660934936407,0.8500544580253728,0.4426786520548083,0.7426358498382413,0.5855342322045326,0.189411928629917,0.7699434083852923,0.3290393477294663,-0.0070776541542818,0.0070383042350177,-0.0048522145262851,0.8209165853179856,0.8224491453483351,0.8656632683540417,-0.2265866991678911,0.2246144065350624,-0.1693307695639329
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,LongShort,FF5+MOM,-0.0118147190423292,-0.0103114691376153,-0.0173813810173857,-0.0148008412089393,0.6602945279154104,0.7549501580331297,0.559794336217756,0.5907209518587377,-0.4404865240375183,-0.3127587757607272,-0.5846079951073325,-0.5390876051641147,0.0015032499047114,-0.0055666619750588,-0.0029861221666124,0.9718173931335736,0.8893843090925464,0.938001354130203,0.0353620201866393,-0.1392156378297264,-0.0778551710799987
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,Q5,CAPM,0.0183725446656268,0.0115076520277271,0.0151056470001911,0.0163084250862641,0.1392303761043742,0.356332968615747,0.2157489739061235,0.2095311511429871,1.4871868952420586,0.925455485532068,1.243575862008817,1.2606940859729436,-0.0068648926378995,-0.0032668976654356,-0.0020641195793627,0.692624873939975,0.8491954793513969,0.9074519561434252,-0.3957067544394663,-0.1903223046131993,-0.1163591048984909
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,Q5,FF3,0.0203964806064531,0.0138692219694625,0.016098556611466,0.0179769276340621,0.0591437516644393,0.2419962640203432,0.1472308712461756,0.1169776267291999,1.902960601355484,1.175091804158385,1.4576305484041403,1.5775399347882073,-0.0065272586370275,-0.0042979239950234,-0.0024195529724275,0.6786104109921833,0.7773301213758481,0.8761103904768381,-0.414803408036774,-0.2830788770285953,-0.1560476222951996
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,Q5,FF3+MOM,0.0253546228023164,0.0194138239821491,0.0232643871492738,0.0233874425863347,0.0646049069859722,0.1692868874125408,0.0684472284192669,0.0997050761714837,1.8631016936950435,1.3818385926424603,1.836634739078571,1.657590723588695,-0.0059407988201676,-0.0020902356530421,-0.0019671802159818,0.7624809520726987,0.9109547083418832,0.9203791909516504,-0.3025278125630224,-0.1119385285266808,-0.1000489172236857
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,Q5,FF5,0.0163746538830376,0.0071733730277775,0.0114909130347772,0.0140148577167709,0.1476219238601359,0.5514295613145366,0.3070975498968487,0.2453842006216964,1.4563347336533867,0.5971167935768011,1.0252101559323596,1.1667102991958989,-0.0092012808552614,-0.0048837408482619,-0.0023597961662679,0.5747754982460114,0.7574917982376839,0.8856650025195325,-0.5617159953089351,-0.3090895329118843,-0.1439276040414322
no_cfo_lead_matched_point,Baseline no-lead HB matched sample,Q5,FF5+MOM,0.0212722970072248,0.0128225071232833,0.0187980992379881,0.0194884230515267,0.1184377236458893,0.3361634999916731,0.1401364768080013,0.1749030797483879,1.5714444474939735,0.9652397682425532,1.48407873128191,1.3638446386175993,-0.0084497898839437,-0.0024741977692387,-0.0017838739557003,0.6575078143981665,0.8943123742506782,0.9280123441571052,-0.4438518919865318,-0.1329757170682986,-0.090430909387399
