PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.022467621727443245,-0.0018723018106202704,-0.40944354168619906,0.6824448838027748
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.008642612690065344,0.000720217724172112,0.14579628908585304,0.8841595120732808
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.008578356962960857,0.0007148630802467381,0.14926898089368865,0.8814205774395263
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.022306568458441128,-0.001858880704870094,-0.5250764746109635,0.5998394955985233
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.009359295183409102,0.0007799412652840918,0.19501384445910172,0.8454874414756217
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00889734840563225,0.0007414457004693542,0.19214889707482763,0.8477293054248813
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.016792362521174893,-0.0013993635434312412,-0.3527897038935581,0.7244448415236051
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.009707849973901495,0.0008089874978251246,0.18536827403901346,0.8530406767852039
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.006684772271798263,0.0005570643559831886,0.13080412126233557,0.8960005918039908
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.020420066549872315,-0.0017016722124893597,-0.5372933768280443,0.5913862130788092
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.009512983394839155,0.0007927486162365963,0.215547554702876,0.8294585707205462
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.008938370182047059,0.0007448641818372549,0.21141790412984104,0.8326769613398404
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.01881295741069503,-0.0015677464508912524,-0.44166999754781905,0.6589860342276168
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.01061530178626292,0.0008846084821885767,0.22751887485809014,0.8201459609446486
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.006328249057370148,0.000527354088114179,0.14001363504466457,0.8887254030916518
