PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.018391360628974007,-0.001532613385747834,-0.2950921208052924,0.7681437684697283
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005329891678973775,-0.0004441576399144812,-0.07954118184318502,0.9366594032584805
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00012628215641678712,1.052351303473226e-05,0.0019223178946189963,0.99846759186068
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.017487510001392974,-0.0014572925001160811,-0.37399963673162717,0.7086938288163518
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.004560118501878702,-0.0003800098751565585,-0.08596690845346976,0.9315555077271371
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-7.243798480981699e-05,-6.036498734151415e-06,-0.0013579718181508174,0.9989174837323791
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.015580684445498878,-0.0012983903704582398,-0.29677846737586044,0.7668621431296572
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0038539734697986263,-0.0003211644558165522,-0.07337912812371589,0.941558358017641
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00022712904978630633,1.8927420815525526e-05,0.004242223392136115,0.9966183152296151
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.015239226035394396,-0.001269935502949533,-0.28252051270943157,0.7777608762611179
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0033477816637449143,-0.00027898180531207617,-0.05450684608600776,0.9565716638809902
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0009292139824818961,-7.743449854015801e-05,-0.015417838136636951,0.9877102188186409
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.013112854374394127,-0.0010927378645328438,-0.2486739721966301,0.8038034389587065
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0034183909714931415,-0.0002848659142910951,-0.062161814085465575,0.950480305697349
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.00031289823338626776,-2.607485278218898e-05,-0.005665398257789632,0.9954839052014877
