PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Q5,CAPM,Method1_ObservedQuality,0.0107439543652464,0.0008953295304372001,0.39871856245954185,0.6907124275278012,0.7928855046727947,141
Q5,FF3,Method1_ObservedQuality,0.024052775255088244,0.0020043979379240203,1.1249986205357567,0.26255672699769095,0.8556633691893343,141
Q5,FF3+MOM,Method1_ObservedQuality,0.015219653435388832,0.0012683044529490694,0.7718245343667743,0.4415574241228508,0.8564698866567979,141
Q5,FF5,Method1_ObservedQuality,0.010550887894024853,0.0008792406578354044,0.4906756549022272,0.6244524889615028,0.868892569527782,141
Q5,FF5+MOM,Method1_ObservedQuality,0.006945661429672371,0.0005788051191393642,0.34901881816230207,0.7276230090494367,0.8690375201396896,141
Q5,CAPM,Method2_LatentQuality,0.006437895528001034,0.0005364912940000862,0.25149084034287394,0.8018060712664581,0.8051807711685155,141
Q5,FF3,Method2_LatentQuality,0.019439059215276066,0.0016199216012730054,0.9775993886244106,0.3299956098263479,0.8643841398392818,141
Q5,FF3+MOM,Method2_LatentQuality,0.014702251956092007,0.0012251876630076672,0.7632085889345683,0.4466608801115868,0.8646143538766785,141
Q5,FF5,Method2_LatentQuality,0.005573820173021608,0.00046448501441846734,0.28226741062066374,0.7781707552775217,0.8769919865580919,141
Q5,FF5+MOM,Method2_LatentQuality,0.0055467414080620486,0.0004622284506718374,0.2993625823714024,0.7651272281870041,0.8769919946749452,141
Q5,CAPM,Method3_ConservativeQuality,0.006043657101374573,0.0005036380917812144,0.2331876557353604,0.8159587341507859,0.806423399717282,141
Q5,FF3,Method3_ConservativeQuality,0.018561465868362128,0.0015467888223635107,0.9107802804304991,0.36401086072041156,0.8625463605183852,141
Q5,FF3+MOM,Method3_ConservativeQuality,0.013775228399311149,0.0011479356999425957,0.7158917845808223,0.4752855481731051,0.8627867590185969,141
Q5,FF5,Method3_ConservativeQuality,0.005388604993223292,0.000449050416101941,0.2658275769327076,0.7907775378162545,0.8745964686034394,141
Q5,FF5+MOM,Method3_ConservativeQuality,0.005310748577423866,0.00044256238145198883,0.2820581938283839,0.7783340495653039,0.8745965372314954,141
Q5,CAPM,Method4_ProbabilisticQuality,0.011147664990913879,0.0009289720825761565,0.3989784552742456,0.690521362676737,0.7893412019875549,141
Q5,FF3,Method4_ProbabilisticQuality,0.02446352728354644,0.00203862727362887,1.0771518749797568,0.28330548798914146,0.852091635291681,141
Q5,FF3+MOM,Method4_ProbabilisticQuality,0.015349066684847226,0.0012790888904039355,0.7509242995157757,0.4539955587092779,0.8529488172191837,141
Q5,FF5,Method4_ProbabilisticQuality,0.010943541194021633,0.0009119617661684694,0.48159017983821306,0.6308768512032077,0.8656805970234719,141
Q5,FF5+MOM,Method4_ProbabilisticQuality,0.007183635321464867,0.0005986362767887389,0.34606073704124146,0.7298398168409266,0.8658379716172768,141
