PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.004306058837245357,-0.0003588382364371131,-0.11573071112307556,0.9079495176033259
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.004700297263871839,-0.0003916914386559866,-0.1256124110182634,0.9001295290919298
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00040371062566744466,3.364255213895372e-05,0.010387834960202602,0.9917193064599008
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0046137160398529295,-0.0003844763366544108,-0.15720120944096527,0.8752020511721732
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005491309386766452,-0.000457609115563871,-0.18509593157380613,0.8532907270812498
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00041075202841734905,3.4229335701445755e-05,0.013098501004083192,0.9895587392363612
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0005174014792967738,-4.311678994139782e-05,-0.018321927825721576,0.9853954669573488
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0014444250360774562,-0.00012036875300645469,-0.05131136165702458,0.9591150759274378
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00012941324945781355,1.0784437454817796e-05,0.004448485705067786,0.9964538944655523
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.0049770677210047385,-0.00041475564341706154,-0.1709278792004655,0.8644084970558423
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005162282900802876,-0.00043019024173357294,-0.17500713132955784,0.8612051946859451
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00039265329999539785,3.272110833294982e-05,0.012589399131433627,0.9899646753694062
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0013989200216133746,-0.00011657666846778121,-0.05084221407127064,0.9594891250411393
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0016349128522513085,-0.00013624273768760904,-0.059023722639422335,0.9529771998480883
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00023797389178947638,1.983115764912303e-05,0.008183623227221068,0.9934765746395742
