Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.03527310177575292,0.17782535067755928,0.19835811734015166,-0.34223235511809297
Method1_Raw,Q2,0.01661056392912,0.16503453925724412,0.10064901567803715,-0.42234610368870595
Method1_Raw,Q3,0.08054194510250406,0.14389570552501535,0.559724453267317,-0.29287388326830344
Method1_Raw,Q4,0.07615560490590255,0.1467640073278064,0.5188983749660389,-0.290700861221453
Method1_Raw,Q5,0.08749089594665212,0.13273480144989977,0.6591405945612178,-0.1772392301132237
Method2_PostMean,Q1,0.04195521764669792,0.17291331186309056,0.2426372914534033,-0.34251005812416657
Method2_PostMean,Q2,0.017274377240819313,0.1700452495610477,0.10158694397762441,-0.43973980315975736
Method2_PostMean,Q3,0.08591711969826916,0.14671488040240294,0.5856060371151145,-0.26437244045629865
Method2_PostMean,Q4,0.09422263038000905,0.1462734841799616,0.6441538663568449,-0.2870669690321161
Method2_PostMean,Q5,0.08042544679052768,0.13546161191842424,0.5937139360113355,-0.187137927818748
Method3_ProbQ5,Q1,0.06071715696634662,0.14833186077958266,0.40933321167305226,-0.2628539174089873
Method3_ProbQ5,Q2,0.02619034173552319,0.1603988539471328,0.16328259891529825,-0.28290963393087337
Method3_ProbQ5,Q3,0.06556511281071115,0.14986013031385004,0.4375087134476596,-0.35397938482910046
Method3_ProbQ5,Q4,0.0830490029140614,0.15430896391591578,0.538199472062527,-0.30244543416891945
Method3_ProbQ5,Q5,0.08593266514493803,0.13196596136714026,0.6511729559250982,-0.18242272018867287
