PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.04876268945879844,0.00406355745489987,1.5580293092681574,0.12089040670952023,0.025048718093755418,192
LongShort,FF3,Method1_Raw,0.04521868329128052,0.0037682236076067104,1.4406460935404097,0.1513480440432864,0.07337766539811275,192
LongShort,FF3+MOM,Method1_Raw,0.04057473684498544,0.003381228070415454,1.3175148288734968,0.18927804434074869,0.07396532580702231,192
LongShort,FF5,Method1_Raw,0.03436181665948784,0.0028634847216239866,1.0340199738566305,0.30246936681278913,0.1427041985178612,192
LongShort,FF5+MOM,Method1_Raw,0.03784080454788904,0.003153400378990753,1.1860653276851367,0.23711755310673532,0.1430318493392969,192
LongShort,CAPM,Method2_PostMean,0.06878895126784743,0.0057324126056539524,2.228844490202516,0.026996195732564843,0.04793726951652044,192
LongShort,FF3,Method2_PostMean,0.06531929582463714,0.005443274652053095,2.171683454165223,0.031131838527833633,0.07513301137486306,192
LongShort,FF3+MOM,Method2_PostMean,0.04230285833097224,0.003525238194247687,1.3875692172767444,0.166919528027496,0.08828272286947303,192
LongShort,FF5,Method2_PostMean,0.05603862532095272,0.004669885443412726,1.771759723136799,0.07807178976844731,0.11982145488540452,192
LongShort,FF5+MOM,Method2_PostMean,0.039203683724954974,0.003266973643746248,1.2441547173724623,0.2150166524857815,0.1268104807039192,192
LongShort,CAPM,Method3_ProbQ5,0.04638725526959831,0.0038656046057998594,2.3496250198084456,0.019818818274890848,0.02643054222415253,192
LongShort,FF3,Method3_ProbQ5,0.047020743759565886,0.003918395313297157,2.249391801204505,0.025647306786462876,0.0626904381318335,192
LongShort,FF3+MOM,Method3_ProbQ5,0.034227265511297414,0.002852272125941451,1.721754908627507,0.08676754496916428,0.0695922054028918,192
LongShort,FF5,Method3_ProbQ5,0.04471220590790429,0.0037260171589920243,2.1164983065940666,0.035632337065348185,0.06638683070921814,192
LongShort,FF5+MOM,Method3_ProbQ5,0.03248370980091174,0.002706975816742645,1.6230562083898907,0.10628017264813838,0.07265127483474965,192
