PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_PostMean minus Method1_Raw,0.020026261809048995,0.001668855150754083,0.45708282347040474,0.6478727032888858
LongShort,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.002375434189200108,-0.000197952849100009,-0.06378399332309484,0.9491757623319448
LongShort,FF3,Method2_PostMean minus Method1_Raw,0.020100612533361355,0.0016750510444467797,0.46322276719267313,0.6434727010223131
LongShort,FF3,Method3_ProbQ5 minus Method1_Raw,0.0018020604682886581,0.0001501717056907215,0.0475372681448629,0.9621102671430626
LongShort,FF3+MOM,Method2_PostMean minus Method1_Raw,0.0017281214859745332,0.0001440101238312111,0.040108096493083195,0.9680283483918526
LongShort,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,-0.006347471333692219,-0.0005289559444743516,-0.17197282747154038,0.8635519067611792
LongShort,FF5,Method2_PostMean minus Method1_Raw,0.021676808661471522,0.0018064007217892934,0.47259193396992616,0.6367814766013349
LongShort,FF5,Method3_ProbQ5 minus Method1_Raw,0.010350389248420577,0.0008625324373683814,0.26139598408542497,0.7939318139291505
LongShort,FF5+MOM,Method2_PostMean minus Method1_Raw,0.001362879177062135,0.00011357326475517791,0.03054360215817773,0.9756499885796996
LongShort,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,-0.005357094746965151,-0.00044642456224709595,-0.14117568150320448,0.8878079871498847
