FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2010,Method1_ObservedQuality,1,Q1,Observed Quality,62,501062.86,-0.41756012335170445,-0.34261100130653926,-0.46726353128393144,0.012889859624339558,0.799122201485585,0.16355666874763683
2010,Method1_ObservedQuality,2,Q2,Observed Quality,62,494505.64,0.036219223598039835,0.04365028465060937,-0.002657973579596257,0.055994213652594674,0.302417844010249,0.1377501909949987
2010,Method1_ObservedQuality,3,Q3,Observed Quality,62,983699.7100000001,0.1437580053110295,0.14181881023164342,0.11086543368850836,0.09613652736483286,0.11648076076138324,0.12238857124922171
2010,Method1_ObservedQuality,4,Q4,Observed Quality,62,681189.0499999999,0.27020760906538815,0.2586350343019114,0.2421275688091115,0.2637597254125751,0.03525301031539323,0.11408529417498606
2010,Method1_ObservedQuality,5,Q5,Observed Quality,62,2098966.48,0.6755652571434015,0.6097018550130121,0.632844443635154,0.8038020585827724,0.011440328075595689,0.14734295293907215
2010,Method2_LatentQuality,1,Q1,Latent Quality,62,685220.1,-0.4167291454262389,-0.3434523812998634,-0.4624278177512734,0.008560957593110593,0.7967020066969152,0.15458185106572428
2010,Method2_LatentQuality,2,Q2,Latent Quality,62,296752.08,0.035434721189941946,0.04448741828111444,-0.006327589115555149,0.057469222895379236,0.30085597301750805,0.14418434696398133
2010,Method2_LatentQuality,3,Q3,Latent Quality,62,994009.8400000001,0.1437424054021058,0.14180824734960965,0.1095096963312435,0.10024983525705763,0.1213188452740158,0.1255174425358417
2010,Method2_LatentQuality,4,Q4,Latent Quality,62,505802.55,0.27102222433012746,0.2557685712187676,0.23725329918183874,0.26418538721575413,0.0404031319298208,0.12598769719831987
2010,Method2_LatentQuality,5,Q5,Latent Quality,62,2277639.17,0.6747197662702183,0.6125831273410087,0.6379083526229925,0.802116981675813,0.005434187729946376,0.1348523403420483
2010,Method3_ConservativeQuality,1,Q1,Conservative Quality,62,473549.18,-0.41262770185542763,-0.3365106133301378,-0.4697913652053648,0.024003395338056822,0.7918186116268751,0.1789671105136053
2010,Method3_ConservativeQuality,2,Q2,Conservative Quality,62,484285.95,0.035739699962786996,0.04177664034883565,-0.007835671434037668,0.0720518290369596,0.3381872497141749,0.14931326597799557
2010,Method3_ConservativeQuality,3,Q3,Conservative Quality,62,881849.26,0.14247258011493355,0.13918322537834182,0.1167381150803681,0.08816002165789585,0.09795113123281365,0.10778775374740006
2010,Method3_ConservativeQuality,4,Q4,Conservative Quality,62,641295.49,0.268183739722263,0.25423044146029783,0.23883680502572294,0.24709262473575103,0.03160229857238474,0.11511647974931961
2010,Method3_ConservativeQuality,5,Q5,Conservative Quality,62,2278443.86,0.6744216538215987,0.6125152890332997,0.6379680578025576,0.8012745138684514,0.005154853501957892,0.13393906811759493
2010,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,62,501062.86,-0.41756012335170445,-0.34261100130653926,-0.46726353128393144,0.012889859624339558,0.799122201485585,0.16355666874763683
2010,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,62,2098966.48,0.6755652571434015,0.6097018550130121,0.632844443635154,0.8038020585827724,0.011440328075595689,0.14734295293907215
2011,Method1_ObservedQuality,1,Q1,Observed Quality,64,540084.6,-0.46902428194384865,-0.39373327680254844,-0.5165634719664872,0.04686530254382505,0.7429732541333912,0.14910183229381854
2011,Method1_ObservedQuality,2,Q2,Observed Quality,64,382090.8,0.06234269867854503,0.06837380347366404,0.02492366084986143,0.12293150584495945,0.33771071100061045,0.12818727460740456
2011,Method1_ObservedQuality,3,Q3,Observed Quality,63,637166.1900000001,0.16525474351200195,0.16196423635988366,0.13392854364596748,0.18899806049740653,0.190018971844945,0.11505699029626314
2011,Method1_ObservedQuality,4,Q4,Observed Quality,64,1497818.03,0.2784963967247076,0.26898968647806154,0.25409695748309485,0.33432076819252327,0.09091089355227912,0.10096699707807888
2011,Method1_ObservedQuality,5,Q5,Observed Quality,64,2678928.94,0.7720177972589343,0.708611995273936,0.7314116916718687,0.7716453546571667,0.037865740851598675,0.13499454440320383
