PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.0940572399325544,0.07614422921080824,0.1062381815829832,0.10157828537937325,0.04059277700811181,0.10810741497158927,0.01875235936803832,0.027945951670094615,2.061978232260255,1.6144892080601085,2.371091140719791,2.215309933933305,-0.01791301072174614,0.012180941650428817,0.007521045446818914,0.78492732181829,0.8488291471927958,0.9073379972850191,-0.27309969040073095,0.19074465750275693,0.11647578084674662
LongShort,FF3,0.1113037897776282,0.09307870750594804,0.12339928410333476,0.11869400931430335,0.005131827686186918,0.022467488712850647,0.001317634477381091,0.002933887257412726,2.8324175956973083,2.301676444365381,3.2619294455220262,3.01465769590164,-0.018225082271682323,0.012095494325704914,0.007390219536673355,0.7472300401534118,0.8246371508267138,0.89429466196376,-0.3225344198433563,0.22174189002371367,0.13296333239052122
LongShort,FF3+MOM,0.06348474095938117,0.05592325414039008,0.07099760079991684,0.06791925057495793,0.15333228256035314,0.22802717492856317,0.1132407679571179,0.13397543885240637,1.4337797432459556,1.209487889050112,1.5913794675697301,1.5052463489277823,-0.007561486818990594,0.0075128598405347705,0.004434509615576046,0.9062295604646269,0.9052501590109279,0.9442013749907312,-0.11787683379179828,0.11911384310616137,0.0700381037247231
LongShort,FF5,0.072352072854137,0.053794479314686255,0.08128117754611346,0.07921932441316465,0.021639675113926504,0.09155159494444409,0.005740580244014248,0.011497052075730041,2.316482698565765,1.6961832622998516,2.7951689233731236,2.5529644305974,-0.018557593539476933,0.008929104691954749,0.0068672515590036416,0.6767294833754813,0.8337156933362964,0.8756061303920275,-0.4172646578297153,0.21008825541348092,0.15665119002444663
LongShort,FF5+MOM,0.042216560501450784,0.034444323010783616,0.04651383290839625,0.046066013571376706,0.23571877709745648,0.3436388054041175,0.16352999929393208,0.196101492272291,1.1896878405590756,0.9494737342563778,1.398949460501339,1.2974996921552602,-0.007772237490668708,0.004297272406943754,0.0038494530699242947,0.8785903742492251,0.9296821803395476,0.939032411179817,-0.15286381334559707,0.08830581386386122,0.07653890845560406
Q5,CAPM,0.014299957053713412,0.010712424534616363,0.011125542417416296,0.015416893121378245,0.17981167171369639,0.38083539105194686,0.3640256876238177,0.16404520566731162,1.3463739094846425,0.8784342568281135,0.9099396479093901,1.3970796777785035,-0.003587532519097103,-0.0031744146362972236,0.0011169360676648726,0.8236680885258321,0.8439368990183493,0.9415042392290132,-0.22298606201417726,-0.19699699610357882,0.07342869433594326
Q5,FF3,0.017140219228332865,0.013520533021019802,0.01379943207772923,0.018263431265675676,0.08238907633229342,0.2418877542879858,0.23338860161229547,0.07675076471931663,1.7464699265829686,1.174040979723968,1.1955855206961217,1.7797969347554088,-0.003619686207339712,-0.003340787150630284,0.0011232120373164262,0.8096218804118411,0.8242598286731257,0.9362551908995136,-0.24108615857756835,-0.22222694869972226,0.08003185316714226
Q5,FF3+MOM,0.019561556561370163,0.015143071071181142,0.01822171954557778,0.020196703892248136,0.08989325501673173,0.243775138578195,0.1499667809472165,0.09411920123381612,1.704940510288332,1.1693502095914965,1.445684545875104,1.682751892511623,-0.004418485490189104,-0.0013398370157920725,0.000635147330878244,0.7976379524881287,0.9370888398316157,0.9692711360960586,-0.2565909468582745,-0.07898329599222999,0.03854866308739202
Q5,FF5,0.008438543633515466,0.0047138810709601445,0.005430204221290354,0.00929189728039918,0.3752344249292725,0.6708024175091438,0.6295736876461209,0.34846793110096774,0.888880109710333,0.4257333630922887,0.4831402285914257,0.939977963594199,-0.0037246625626066038,-0.0030083394122761564,0.0008533536468328939,0.7981575091881041,0.8377623763236517,0.950231869142766,-0.25591854128447417,-0.20490228123650545,0.06245841832239101
Q5,FF5+MOM,0.012468359470352335,0.007832226094815552,0.01123980505056138,0.012883183312457705,0.25140417785269276,0.5187068385902909,0.3439731939695121,0.25466405118919044,1.1506052267898916,0.6465978273834945,0.9488143782775277,1.1427002337851018,-0.004636133375537893,-0.0012285544197918191,0.00041482384210424217,0.7766438892947469,0.9393255279371826,0.97903413889315,-0.28390593348662385,-0.0761702125560298,0.02629790275427247
