Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,36.23,1.14,11.79,12.06,0.0,36.06,0.0,0.980587909040488
2005,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.34,0.97,12.96,13.88,0.0,69.51,0.0,0.867357214789239
2006,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,60.02,0.74,15.35,15.12,0.0,107.51,0.0,0.5492512324434936
2007,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,56.08,0.75,12.38,21.0,0.0,115.93,0.0,0.551625981195549
2008,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,53.62,0.57,11.8,24.96,0.0,133.77,0.0,0.4949540255662704
2009,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,68.87,0.83,14.07,20.34,0.0,149.57,0.0,0.496824229457779
2010,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,98.87,0.08,19.950000000000003,21.81,0.0,170.72,0.0,0.5895618556701031
2011,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,108.91,0.0,70.27,20.16,0.0,170.68,0.0,0.3445043355987813
2012,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,156.49,2.6,67.80000000000001,67.6,0.06,186.23,0.0,0.8249476453847393
2013,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,184.54,5.47,123.13,81.88,0.18,185.29,0.0,0.742835555075827
2014,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,262.0,10.68,106.52,87.33,1.78,241.11,0.0,0.9553730662353282
2015,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,380.15,22.65,182.36,97.06,4.06,334.39,0.0,0.8018780465923024
2016,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,521.88,26.39,225.06,91.53,2.96,436.4,0.0,0.8226397800183319
2017,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,566.57,35.49,282.25,101.0,8.02,580.8,0.0,0.5885158402203858
2018,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,587.37,52.46,341.28000000000003,138.31,5.87,641.58,0.0,0.5082296829701672
2019,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,690.11,67.34,422.28,162.55,12.62,661.49,0.0,0.5297434579509894
2020,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,666.91,44.39,455.4,189.39,11.71,725.04,0.0,0.47555996910515286
2021,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,643.09,50.51,444.93,233.96,12.1,612.15,0.0,0.6036265621171282
2022,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,801.59,90.26,490.89,226.87,21.82,618.56,0.0,0.687871831350233
2023,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1017.33,106.07,582.1,236.61,19.3,740.21,0.0,0.7382634657732265
2024,RAYb.ST,RaySearch Laboratories AB (publ),Healthcare Equipment & Supplies,Health Care,1212.29,101.18,616.01,273.96,18.34,901.34,0.0,0.832893247831007
