Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,MIPS.ST,Mips AB,Leisure Products,Other,13.56,6.74,17.17,2.73,0.16,17.59,0.0,-0.442296759522456
2015,MIPS.ST,Mips AB,Leisure Products,Other,47.38,14.38,27.590000000000003,3.01,0.04,43.49,0.0,0.19268797424695322
2016,MIPS.ST,Mips AB,Leisure Products,Other,85.07,24.45,40.01,4.52,0.02,54.36,0.0,0.4619205298013244
2017,MIPS.ST,Mips AB,Leisure Products,Other,121.63,31.3,60.97,9.35,0.55,220.72,0.0,0.17288872779992753
2018,MIPS.ST,Mips AB,Leisure Products,Other,180.3,47.15,53.47,11.37,0.76,268.98,0.0,0.3356755149081716
2019,MIPS.ST,Mips AB,Leisure Products,Other,249.28,64.61,70.14,14.01,0.6100000000000001,279.33,0.0,0.45798875881573775
2020,MIPS.ST,Mips AB,Leisure Products,Other,373.57,101.32,82.9,18.42,4.09,444.83,0.0,0.45788278668255283
2021,MIPS.ST,Mips AB,Leisure Products,Other,609.34,163.36,105.24,24.05,2.0,562.16,0.0,0.6453500782695318
2022,MIPS.ST,Mips AB,Leisure Products,Other,534.93,149.17,143.47,24.7,9.5,589.23,0.0,0.4369940430731633
2023,MIPS.ST,Mips AB,Leisure Products,Other,355.31,103.51,147.3,34.83,2.99,661.44,0.0,0.20612602805999028
2024,MIPS.ST,Mips AB,Leisure Products,Other,491.21,135.26,139.33,39.66,3.05,659.01,0.0,0.3842582054900532
