Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,1562.64,2669.7,171.76,0.0,43.8,242.08,0.12,-5.460858794384804
2013,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,1486.2,2555.12,136.98999999999998,0.0,117.02,291.1,0.11,-4.542872840905187
2014,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,2310.99,3912.4,218.25,0.0,123.96,474.85,0.0,-4.093124144466675
2015,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,2257.74,3682.3,267.19,0.0,109.35,508.65,0.0,-3.540941708443921
2016,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,3201.39,5387.12,325.12,0.0,113.68,543.17,0.0,-4.831875839976434
2017,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,4318.23,7519.84,364.80000000000007,0.0,101.11,624.69,0.71,-5.864278861528622
2018,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,3595.97,6012.54,368.28,0.0,99.24,658.74,11.69,-4.301851050818131
2019,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,3678.16,6105.28,396.99,0.0,96.16,698.8,14.01,-4.096842075728454
2020,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,1785.66,2797.4,326.87,0.0,58.22,649.86,16.94,-2.094826034793041
2021,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,2297.77,3692.64,336.83,0.0,85.0,1104.71,12.64,-1.625900568308945
2022,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,1390.71,0.0,95.16,0.0,25.16,2316.59,0.0,0.5483879322625065
2023,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,505.93,0.0,77.72999999999999,0.0,76.19,2805.9,0.0,0.1254535086781425
2024,SKEL.IC,Skel fjarfestingafelag hf,Investment Holding Companies,Financials,679.34,0.0,87.39,0.0,168.22,3579.57,0.0,0.11837455336814198
