Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,688.76,410.18,118.69,0.0,7.58,174.51,0.07,0.872436705235422
2005,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,626.06,364.9,104.02,0.0,4.48,154.11,0.06,0.9902056171758448
2006,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,682.61,412.85,118.42,0.0,5.41,144.94,0.07,1.0063443900420659
2007,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,748.32,472.9,96.07,0.0,5.93,147.47,-0.06,1.1764466454107596
2008,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,645.29,389.11,97.43,7.68,5.08,155.96,0.09,1.033963473245754
2009,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,456.55,249.11,79.83,5.55,4.19,102.15,0.07,1.2616904715319899
2010,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,464.69,261.19,34.11,4.89,2.15,136.61,1.56,1.2457841789100381
2011,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,428.58,225.14,69.59,4.19,0.0,140.06,1.87,0.9725921228774748
2012,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,345.51,198.71,68.17,3.0,7.380000000000001,96.28,1.53,0.7591248338615681
2013,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,377.12,241.36,68.27,5.27,7.75,89.92,1.76,0.7090968586387433
2014,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,380.32,243.83,66.83,3.98,6.65,80.63,1.84,0.8122953801382319
2015,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,349.83,221.54,66.62,3.24,10.19,76.7,1.96,0.6956521739130435
2016,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,335.12,213.8,74.27000000000001,2.69,6.59,60.64,0.04,0.7111074489123266
2017,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,405.05,282.23,71.47,2.38,4.1000000000000005,88.18,0.04,0.5625708456132394
2018,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,469.17,310.13,88.22999999999999,2.35,4.72,100.37,0.05,0.6815375423222468
2019,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,468.12,295.64,41.5,0.0,4.41,123.39,0.0,1.0257719426209582
2020,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,567.22,371.53,50.84,0.0,5.220000000000001,153.19,0.0,0.9114824727462632
2021,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,707.78,520.86,48.87,5.08,3.69,169.18,0.0,0.8242108996335262
2022,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,743.92,533.34,46.85,4.04,8.530000000000001,190.93,0.0,0.8340229403446285
2023,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,528.04,350.42,96.38,6.87,4.41,184.01,0.0,0.4548665833378619
2024,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,426.59,273.17,113.6,6.19,5.68,160.84,0.0,0.2507460830639142
