Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,246.49,30.64,194.44,0.0,1.96,69.42,0.0,0.2801786228752524
2015,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,374.74,54.93,284.03,0.0,3.36,108.89,0.0,0.2977316557994309
2016,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,449.69,72.87,332.96,0.0,1.31,163.5,0.0,0.2602446483180429
2017,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,540.89,94.21,392.82,0.0,0.48,204.26,0.0,0.2613335944384609
2018,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,675.75,123.91,514.91,0.0,1.47,194.66,0.0,0.1821637727319432
2019,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,792.95,145.56,581.96,0.0,4.18,202.34,0.0,0.3027083127409314
2020,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,893.32,172.32,627.26,0.0,38.69,226.02,0.0,0.24356251659145212
2021,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1008.87,220.66,668.93,0.0,13.85,248.95,0.0,0.42349869451697164
2022,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1194.44,266.87,779.89,0.0,51.01,422.74,0.0,0.2286748355963478
2023,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1399.71,299.05,967.64,16.02,29.92,470.7,0.0,0.253069895899724
2024,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1300.22,271.25,937.06,7.83,15.88,489.41,0.0,0.1713491755378928
