Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,359.81,196.24,96.0,1.67,0.0,218.28,0.0,0.3172072567344695
2005,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,365.45,191.7,96.79,2.45,0.0,215.3,0.0,0.3688341848583372
2006,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,438.91,216.58,115.56,5.66,0.0,248.53,0.0,0.45237999436687726
2007,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,456.34,238.62,119.26,6.07,0.0,222.46,0.0,0.46988222601816043
2008,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,439.92,236.4,124.25,7.23,0.0,240.01,0.0,0.36040164993125295
2009,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,396.86,213.22,118.33,8.26,0.0,232.97,0.0,0.31579173284113843
2010,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,365.61,198.85,105.06,8.58,0.0,158.64,0.0,0.44301563287947565
2011,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,377.21,408.86,104.1,9.31,0.0,156.79,0.0,-0.8064289814401431
2012,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,344.48,404.92,112.16,8.77,1.34,137.35,0.0,-1.2025482344375682
2013,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,333.75,391.54,111.75,7.7,0.85,158.5,0.0,-1.026435331230284
2014,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,350.76,385.44,113.36,6.13,0.78,175.38,0.0,-0.813604743984491
2015,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,427.57,476.62,143.36,8.26,1.28,181.8,0.0,-1.01996699669967
2016,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,440.64,486.32,141.94,8.03,1.06,160.97,0.0,-1.1222588059886935
2017,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,618.97,721.92,194.73,9.97,10.66,168.19,0.0,-1.7740055889172957
2018,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,582.68,679.0,193.65,10.39,9.75,158.83,0.0,-1.8216331927217781
2019,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,566.73,654.1,179.76999999999998,11.14,11.26,167.79,0.0,-1.5928243637880684
2020,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,664.63,768.62,197.74,9.02,13.16,237.52,0.0,-1.2877652408218256
2021,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,870.63,994.34,248.12000000000003,12.92,27.42,259.95,0.0,-1.4861704173879597
2022,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,1741.52,3048.82,483.77,19.38,66.68,880.21,0.0,-2.0885584121970893
2023,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,1815.09,3051.83,566.69,23.13,114.95,985.22,0.0,-1.9236820202594347
2024,SVEDb.ST,Svedbergs Group AB,Homebuilding & Construction Supplies,Other,2220.83,3599.11,683.54,30.88,169.72,1572.6,0.0,-1.3993768281826275
