Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1333.38,783.09,0.0,0.0,427.55,566.88,0.0,0.21651848715777602
2012,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1328.12,731.4,301.97,0.0,477.62,344.5,0.0,-0.5308272859216259
2013,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1424.16,758.6,313.33,0.0,337.89,1394.91,0.0,0.010280233133320492
2014,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1616.31,886.4,357.99,0.0,197.5,1759.71,0.0,0.09911860477010415
2015,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1830.36,1006.98,402.62,0.0,205.3,2237.29,0.0,0.09630401065574863
2016,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,2024.75,1072.93,461.9,0.0,237.5,2632.34,0.0,0.09589186807175362
2017,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,2175.44,1120.52,470.49,0.0,209.36,2879.12,0.0,0.1302724443579983
2018,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,2108.77,1093.39,458.3,0.0,144.16,2621.1,0.0,0.15753691198351835
2019,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,2034.44,1071.23,449.08,0.0,150.56,2658.49,0.0,0.1367580844765262
2020,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1630.58,972.46,356.95,0.0,84.33000000000001,2506.57,0.0,0.08650865525399246
2021,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1628.63,1052.75,406.11,0.0,50.49,2111.26,0.0,0.05649706810151288
2022,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1701.36,1059.95,422.02,0.0,84.08,2443.48,0.0,0.0553759392342069
2023,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,1921.52,1264.58,477.56000000000006,0.0,153.31,1313.05,0.0,0.019854537146338672
2024,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,2119.39,1350.73,506.22,0.0,259.5,1483.01,0.0,0.0019824546024637913
