Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,76.17,21.27,40.23,0.0,2.29,61.71,0.0,0.2006157835034842
2005,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,81.57,21.4,44.3,0.0,1.69,67.41,0.0,0.21035454680314492
2006,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,99.63,29.21,49.18,6.3,0.29,74.06,0.0,0.367944909532811
2007,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,126.85,37.97,64.99000000000001,8.3,2.17,93.84,0.0,0.31990622335890856
2008,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,140.29,40.62,71.19,8.7,3.77,95.46,0.0,0.34998952440812897
2009,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,158.75,42.79,83.68,9.3,8.299999999999999,106.29,0.0,0.3131056543418948
2010,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,158.03,42.78,86.0,9.7,0.22,107.83,0.0,0.35917648149865533
2011,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,161.76,42.24,90.41,7.1,1.6700000000000002,106.89,0.0,0.32313593413789854
2012,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,183.75,49.44,118.48,7.6,0.53,115.17,0.0,0.19883650256143084
2013,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,190.98,49.19,129.82999999999998,18.0,1.5399999999999998,121.64,0.0,0.23364024991779028
2014,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,214.82,55.57,140.64,12.2,0.77,139.1,0.0,0.21595974119338607
2015,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,251.43,64.65,161.69,11.0,4.859999999999999,156.16,0.0,0.19998719262295084
2016,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,268.06,64.96,174.86999999999998,9.3,3.18,166.7,0.0,0.20605878824235188
2017,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,301.46,72.78,195.57,8.6,0.6399999999999999,182.98,0.0,0.22445075964586284
2018,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,325.89,79.38,208.97000000000003,10.2,0.02,206.71,0.0,0.23085482076338806
2019,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,363.72,80.14,227.95,12.4,0.85,236.86,0.0,0.28362745925863403
2020,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,363.13,76.58,214.38,16.5,4.03,256.85,0.0,0.3295308545843878
2021,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,427.28,97.11,246.26,18.6,2.39,306.05,0.0,0.3271360888743668
2022,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,491.94,106.49,287.83000000000004,25.75,4.78,367.69,0.0,0.32252712883135237
2023,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,526.36,112.28,347.61,29.0,3.78,397.94,0.0,0.23041161984218733
2024,MEDI.OL,Medistim ASA,Healthcare Equipment & Supplies,Health Care,562.6,113.68,389.49,35.0,3.49,436.61,0.0,0.20828657153981817
