Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SSABa.ST,SSAB AB,Metals & Mining,Materials,21758.58,16866.75,1241.54,0.0,11.009999999999993,11878.53,169.89,0.3020545432513144
2005,SSABa.ST,SSAB AB,Metals & Mining,Materials,24015.28,17900.04,1457.98,0.0,53.55,12044.45,152.85,0.3774368097857721
2006,SSABa.ST,SSAB AB,Metals & Mining,Materials,27022.12,20089.51,1191.26,0.0,8.710000000000008,13962.86,196.67,0.40486089580656986
2007,SSABa.ST,SSAB AB,Metals & Mining,Materials,35052.14,25920.95,1412.8,0.0,1966.65,24296.44,192.59,0.23487006222786277
2008,SSABa.ST,SSAB AB,Metals & Mining,Materials,46468.38,36091.71,1520.75,0.0,109.48000000000002,31117.58,176.96,0.2794877317257259
2009,SSABa.ST,SSAB AB,Metals & Mining,Materials,24556.69,23883.48,1372.77,0.0,67.49000000000001,24907.69,130.27,-0.030635483082487588
2010,SSABa.ST,SSAB AB,Metals & Mining,Materials,33494.19,30172.74,1212.69,0.0,665.13,25881.32,165.72,0.05542395604260601
2011,SSABa.ST,SSAB AB,Metals & Mining,Materials,38555.38,34426.05,1303.32,0.0,887.02,26697.64,0.0,0.07262776784764477
2012,SSABa.ST,SSAB AB,Metals & Mining,Materials,33451.18,62099.92,1265.07,0.0,1015.84,24627.14,0.0,-1.2559172522672142
2013,SSABa.ST,SSAB AB,Metals & Mining,Materials,32901.32,63183.52,1135.37,0.0,1091.15,25565.03,21.68,-1.270531459495965
2014,SSABa.ST,SSAB AB,Metals & Mining,Materials,43864.11,81621.48,1526.68,0.0,2253.28,41998.67,59.43,-0.9876178429363189
2015,SSABa.ST,SSAB AB,Metals & Mining,Materials,54367.97,100490.48,2215.3,0.0,1609.12,46460.1,50.24,-1.0738887309789609
2016,SSABa.ST,SSAB AB,Metals & Mining,Materials,54355.19,98666.94,2052.29,0.0,1678.17,50157.51,46.47,-0.9569402664888321
2017,SSABa.ST,SSAB AB,Metals & Mining,Materials,63967.97,113474.66,2015.13,0.0,2254.3,53265.4,63.04,-1.0083947702201677
2018,SSABa.ST,SSAB AB,Metals & Mining,Materials,70179.87,122375.8,2105.18,0.0,1484.31,58002.17,76.12,-0.9605210483986358
2019,SSABa.ST,SSAB AB,Metals & Mining,Materials,71175.7,130637.2,2198.97,0.0,1401.46,56554.2,96.58,-1.1131696686259218
2020,SSABa.ST,SSAB AB,Metals & Mining,Materials,66931.63,126127.78,2021.38,0.0,3046.91,56373.26,113.82,-1.1376838739053245
2021,SSABa.ST,SSAB AB,Metals & Mining,Materials,96102.64,145169.7,2129.69,0.0,2833.24,71587.08,30.2,-0.7544267249468286
2022,SSABa.ST,SSAB AB,Metals & Mining,Materials,122326.37,241519.16,2521.68,342.05,3718.87,63181.49,62.12,-1.9779277305644003
2023,SSABa.ST,SSAB AB,Metals & Mining,Materials,118924.6,192956.24,2937.06,385.17,1725.8000000000002,68331.13,76.51,-1.1447453822409308
2024,SSABa.ST,SSAB AB,Metals & Mining,Materials,105175.85,180875.04,2981.84,496.29,2607.58,72959.83,50.38,-1.106589338669208
