Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,CATE.ST,Catena AB,Real Estate Operations,Real Estate,12.45,0.0,0.0,0.0,6.28,450.38,0.0,0.013699542608463962
2006,CATE.ST,Catena AB,Real Estate Operations,Real Estate,153.98,0.0,0.0,0.0,39.16,751.9,0.0,0.152706476925123
2007,CATE.ST,Catena AB,Real Estate Operations,Real Estate,155.73,0.0,0.0,0.0,46.77,845.85,0.0,0.1288171661642135
2008,CATE.ST,Catena AB,Real Estate Operations,Real Estate,161.9,0.0,0.0,0.0,52.17,716.79,0.0,0.15308528299780969
2009,CATE.ST,Catena AB,Real Estate Operations,Real Estate,22.42,0.0,0.0,0.0,28.84,714.14,0.0,-0.008989833926120926
2010,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.03,0.0,8.7,0.0,23.7,732.94,0.0,-0.012784129669550027
2011,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.31,0.0,9.26,0.0,14.83,258.08,0.0,-0.0030223186608803517
2012,CATE.ST,Catena AB,Real Estate Operations,Real Estate,245.97,87.06,1.63,0.0,130.12,622.93,6.25,0.04316729711688229
2013,CATE.ST,Catena AB,Real Estate Operations,Real Estate,285.92,86.19,8.49,0.0,159.01999999999998,1542.33,5.09,0.020821754921094487
2014,CATE.ST,Catena AB,Real Estate Operations,Real Estate,396.18,97.0,20.12,0.0,169.20999999999998,1897.83,4.6,0.05774194057074375
2015,CATE.ST,Catena AB,Real Estate Operations,Real Estate,443.82,107.94,26.01,0.0,175.92000000000002,2588.57,4.6,0.0516549242818635
2016,CATE.ST,Catena AB,Real Estate Operations,Real Estate,772.41,204.74,26.71,0.0,456.71,3698.35,4.17,0.0227547724252671
2017,CATE.ST,Catena AB,Real Estate Operations,Real Estate,863.76,213.81,16.849999999999998,0.0,403.22,4599.47,0.0,0.0499796715708549
2018,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1021.41,246.38,14.33,0.0,436.3,5180.64,0.0,0.06261774606998362
2019,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1100.79,260.66,15.17,0.0,413.37,5924.15,0.0,0.06947663377868554
2020,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1293.58,266.21,19.45,0.0,474.38,7925.9,0.0,0.06731601458509442
2021,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1390.46,292.64,20.04,0.0,459.71,10965.51,0.0,0.056364911435947816
2022,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1467.02,307.85,21.85,0.0,417.12,15716.31,0.0,0.04582500599695477
2023,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1799.46,359.29,22.89,0.0,832.06,17508.64,0.0,0.03342464063456671
2024,CATE.ST,Catena AB,Real Estate Operations,Real Estate,2230.28,410.87,24.41,0.0,1137.0,23747.98,0.0,0.027707619763870452
