Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2008,FESTI.IC,Festi hf,Oil & Gas,Energy,2889.13,2276.93,292.86,0.0,165.48,364.88,0.0,0.4216728787546598
2009,FESTI.IC,Festi hf,Oil & Gas,Energy,2035.18,1554.71,231.37,0.0,87.94,307.75,0.0,0.5236718115353372
2010,FESTI.IC,Festi hf,Oil & Gas,Energy,2275.91,1850.52,249.46,0.0,56.27,-263.56,0.0,-0.45401426620124397
2011,FESTI.IC,Festi hf,Oil & Gas,Energy,2645.35,2190.4,270.53,0.0,38.5,649.86,0.0,0.22454067029821784
2012,FESTI.IC,Festi hf,Oil & Gas,Energy,2796.23,2341.19,274.61,0.0,66.44,631.48,0.0,0.18051244695002208
2013,FESTI.IC,Festi hf,Oil & Gas,Energy,2806.41,2365.7,305.67,0.0,60.98,798.02,0.0,0.0928046916117391
2014,FESTI.IC,Festi hf,Oil & Gas,Energy,3077.88,2558.88,337.2,0.0,50.7,660.28,0.0,0.19855212939964867
2015,FESTI.IC,Festi hf,Oil & Gas,Energy,3003.93,2380.79,392.13,0.0,52.72,525.86,0.0,0.3390446126345413
2016,FESTI.IC,Festi hf,Oil & Gas,Energy,2354.63,1573.56,461.22,0.0,65.28,960.15,0.0,0.26513565588710114
2017,FESTI.IC,Festi hf,Oil & Gas,Energy,2689.64,1808.33,534.0200000000001,0.0,61.92,1096.05,0.0,0.26036220975320457
2018,FESTI.IC,Festi hf,Oil & Gas,Energy,4450.24,3415.35,588.83,0.0,174.58,1933.68,0.0,0.14039551528691396
2019,FESTI.IC,Festi hf,Oil & Gas,Energy,6107.96,4656.58,748.32,0.0,314.19,2081.98,0.0,0.18677893159396347
2020,FESTI.IC,Festi hf,Oil & Gas,Energy,6006.73,4566.39,765.84,0.0,257.22,2001.57,0.0,0.20847634606833595
2021,FESTI.IC,Festi hf,Oil & Gas,Energy,6691.82,5021.46,818.4599999999999,0.0,241.7,2303.6,0.0,0.2648897378017016
2022,FESTI.IC,Festi hf,Oil & Gas,Energy,8627.85,6709.38,988.68,0.0,308.09000000000003,2387.98,0.0,0.2603455640331997
2023,FESTI.IC,Festi hf,Oil & Gas,Energy,10444.4,8093.61,1224.07,0.0,500.6,2674.02,0.0,0.23414933321366332
2024,FESTI.IC,Festi hf,Oil & Gas,Energy,12040.43,9177.95,1474.3300000000002,0.0,542.38,3560.43,0.0,0.23754715020376738
