Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,633.77,5.56,222.55,0.0,81.47999999999999,306.11,0.0,1.0590310672634022
2015,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,706.41,6.98,242.37,0.0,78.02,365.79,0.0,1.0362229694633531
2016,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,787.53,11.73,310.66,0.0,86.02,345.68,0.0,1.0967368664660957
2017,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,853.31,9.76,343.58000000000004,0.0,66.16999999999999,606.03,0.0,0.7158061482104846
2018,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,881.4,10.61,344.18,0.0,50.56,574.89,0.0,0.8280714571483239
2019,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,886.14,9.43,356.88,0.0,56.89,263.51,0.0,1.7568213730029223
2020,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,765.68,3.43,297.37,0.0,61.91,290.33,0.0,1.3879723073743673
2021,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,630.61,2.42,291.71,0.0,59.52,185.01,0.51,1.4928848641655892
2022,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,648.79,2.29,261.14,0.0,59.96000000000001,189.8,0.29,1.711820716502709
2023,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,675.12,4.65,260.36,0.0,85.4,168.15,0.18,1.929008495217727
2024,ATIC.ST,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,705.59,5.48,256.66,0.0,83.26,164.62,0.26,2.184558466763707
