Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,2.07,0.0,0.0,0.0,0.58,26.59,0.0,0.05603610379842045
2006,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,33.04,0.0,0.0,0.0,0.72,180.49,0.0,0.17906809241509225
2007,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,131.51,0.0,0.0,0.0,0.0,391.82,0.0,0.3356388137410035
2008,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,295.65,0.0,0.0,0.0,5.91,717.55,0.0,0.40379067660790186
2009,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,442.29,0.0,0.0,0.0,6.29,172.59,0.0,2.5262182049944957
2010,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,42.51,0.0,0.0,0.0,1.67,104.54,0.0,0.3906638607231681
2011,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,92.62,0.0,0.0,0.0,3.12,22.77,0.0,3.930610452349583
2012,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,14.69,0.0,0.0
2013,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,24.95,13.85,6.47,0.0,11.99,88.45,0.0,-0.08321085358959865
2014,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,81.18,0.0,15.32,0.0,17.91,509.3,0.0,0.09414883172982529
2015,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,161.69,0.0,29.38,0.0,43.56,778.56,0.0,0.11399249897246198
2016,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,241.67,0.0,43.39,0.0,84.21000000000001,812.05,0.0,0.14047164583461605
2017,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,265.29,136.08,45.94,0.0,124.94,908.82,0.0,-0.04585066349772231
2018,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,258.42,130.53,31.44,0.0,118.09,1167.67,0.0,-0.01853263336387848
2019,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,370.72,191.65,32.28,0.0,155.32,2868.61,0.0,-0.0029735655944865187
2020,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,513.9,242.28,43.24,0.0,147.89,5421.97,0.0,0.014845157756313666
2021,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,695.53,0.0,110.25,0.0,114.25,8896.14,0.0,0.05294768292765177
2022,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,797.17,0.0,140.62,0.0,354.41,7320.22,0.0,0.04127471578723043
2023,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,883.81,0.0,154.26,0.0,610.1,6448.33,0.0,0.018524176026971314
2024,NEOBO.ST,Neobo Fastigheter AB (publ),Real Estate Operations,Real Estate,923.43,0.0,145.43,0.0,654.95,6387.56,0.0,0.019264006913437985
