Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,RIASb.CO,Rias A/S,Chemicals,Materials,215.8,319.66,47.27,0.0,0.94,92.57,0.0,-1.642756832667171
1999,RIASb.CO,Rias A/S,Chemicals,Materials,221.91,326.9,49.91,0.0,0.89,92.06,0.0,-1.692265913534651
2000,RIASb.CO,Rias A/S,Chemicals,Materials,265.49,382.36,61.71,0.0,0.0399999999999999,92.9,0.0,-1.922712594187298
2001,RIASb.CO,Rias A/S,Chemicals,Materials,232.54,334.06,57.69,0.0,0.2099999999999999,98.58,0.0,-1.6171637248934878
2002,RIASb.CO,Rias A/S,Chemicals,Materials,216.0,303.34,55.58,0.0,0.68,95.54,0.0,-1.503035377852208
2003,RIASb.CO,Rias A/S,Chemicals,Materials,238.71,329.32,62.78,0.0,0.03,113.96,0.0,-1.3462618462618463
2004,RIASb.CO,Rias A/S,Chemicals,Materials,257.39,371.02,62.67,0.0,0.05,119.54,0.0,-1.475238413920027
2005,RIASb.CO,Rias A/S,Chemicals,Materials,286.04,410.06,65.89,0.0,0.25,122.12,0.0,-1.557156894857517
2006,RIASb.CO,Rias A/S,Chemicals,Materials,291.13,410.74,69.42,0.0,0.12,138.97,0.0,-1.3610851262862491
2007,RIASb.CO,Rias A/S,Chemicals,Materials,310.44,450.76,69.22,0.0,0.07,139.01,0.0,-1.5078771311416446
2008,RIASb.CO,Rias A/S,Chemicals,Materials,314.03,437.06,76.48,0.0,2.32,161.69,0.0,-1.2482528294885278
2009,RIASb.CO,Rias A/S,Chemicals,Materials,266.04,373.24,19.74,0.0,3.93,165.45,0.0,-0.7909942580840132
2010,RIASb.CO,Rias A/S,Chemicals,Materials,242.98,336.3,136.99,0.0,1.38,159.57,0.0,-1.4519646550103404
2011,RIASb.CO,Rias A/S,Chemicals,Materials,275.56,384.1,71.6,0.0,1.33,164.22,0.0,-1.1050420168067228
2012,RIASb.CO,Rias A/S,Chemicals,Materials,244.53,334.82,70.58,0.0,0.53,155.55,0.0,-1.0376084860173578
2013,RIASb.CO,Rias A/S,Chemicals,Materials,242.42,335.96,71.93,0.0,0.19,172.46,0.0,-0.9605705670880204
2014,RIASb.CO,Rias A/S,Chemicals,Materials,309.69,433.9,82.01,0.0,0.33,175.2,0.0,-1.1789383561643836
2015,RIASb.CO,Rias A/S,Chemicals,Materials,312.38,434.84,88.05,0.0,0.29,204.63,0.0,-1.0301519816253726
2016,RIASb.CO,Rias A/S,Chemicals,Materials,334.65,466.02,91.22,0.0,0.62,195.94,0.0,-1.1391752577319587
2017,RIASb.CO,Rias A/S,Chemicals,Materials,326.62,455.7,88.45,0.0,0.64,207.4,0.0,-1.0519286403085821
2018,RIASb.CO,Rias A/S,Chemicals,Materials,354.29,492.46,96.31,0.0,0.91,210.61,0.0,-1.1176582308532355
2019,RIASb.CO,Rias A/S,Chemicals,Materials,372.31,516.68,101.25,0.0,1.13,222.68,0.0,-1.1080923298006105
2020,RIASb.CO,Rias A/S,Chemicals,Materials,416.46,567.28,113.92,0.0,1.34,250.49,0.0,-1.0622380134935525
2021,RIASb.CO,Rias A/S,Chemicals,Materials,429.64,570.6,119.14,0.0,2.0,241.5,0.0,-1.0853002070393376
2022,RIASb.CO,Rias A/S,Chemicals,Materials,454.98,617.88,117.02,0.0,2.22,267.24,0.0,-1.055755126478072
2023,RIASb.CO,Rias A/S,Chemicals,Materials,466.81,624.98,129.08,0.0,3.77,283.62,0.0,-1.0260912488541005
2024,RIASb.CO,Rias A/S,Chemicals,Materials,495.84,666.1,133.99,0.0,2.2,302.39,0.0,-1.0134263699196404
