Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,701.66,274.71,317.63,0.0,4.04,170.46,0.0,0.6176229027337791
2005,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,731.16,274.22,335.83000000000004,0.0,3.86,215.81,0.09,0.5430754979157012
2006,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,904.1,438.23,438.95,17.45,10.29,200.37,0.0,0.17008534211708343
2007,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,909.15,441.51,404.77,22.62,13.37,186.59,0.0,0.38651589045500834
2008,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,699.37,271.4,313.5,11.21,11.69,161.94,0.0,0.7039026800049402
2009,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,610.95,239.13,277.99,12.28,6.79,212.15,0.0,0.4681593212349753
2010,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,583.19,228.87,285.23,10.5,3.88,253.16,0.0,0.29905988307789555
2011,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,663.39,264.41,302.66,12.77,2.7,271.7,0.0,0.39157158630842814
2012,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,567.99,218.12,285.0,12.0,7.34,230.75,0.0,0.30132177681473454
2013,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,541.06,193.26,284.12,11.8,6.869999999999999,190.45,0.0,0.36025203465476485
2014,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,662.29,253.8,324.44,15.35,8.24,268.64,0.0,0.3393388921977367
2015,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,717.33,268.15,388.47,16.55,7.459999999999999,294.87,0.0,0.23671448434903536
2016,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,678.77,266.96,376.77,16.23,4.58,245.28,0.0,0.19035388127853897
2017,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,804.78,319.98,403.77,17.5,12.47,283.69,0.0,0.3033593006450702
2018,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,927.58,382.85,485.16,27.22,17.67,255.44,0.0,0.2705919198246162
2019,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1021.74,418.77,512.62,28.15,24.67,258.83,0.0,0.3625159371015725
2020,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1164.49,449.12,545.48,30.93,47.650000000000006,302.55,0.0,0.506263427532639
2021,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1365.37,680.61,600.77,33.64,24.03,306.09,6.09,0.29982702287142
2022,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1382.72,590.75,691.39,34.58,25.81,313.94,4.62,0.3432634354595683
2023,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1104.41,381.95,656.6700000000001,42.33,65.68,195.04,2.79,0.21452762472830209
2024,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1157.48,397.04,660.89,43.43,63.24,370.93,9.58,0.2095608525400121
