Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,107.06,72.95,29.75,0.0,45.17,-170.11,0.0,0.23990359179354534
2016,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,205.44,112.64,52.77,0.0,29.37,-128.34,0.0,-0.08306062022752059
2017,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,194.69,103.87,63.89,0.0,34.05,-120.64,0.0,0.05901856763925733
2018,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,194.68,109.76,97.48,0.0,20.0,71.22,0.0,-0.457174950856501
2019,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,215.56,114.01,86.18,0.0,2.1,746.66,0.0,0.017772480111429553
2020,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,164.25,111.55,108.54,0.0,60.43,1349.75,0.0,-0.08614187812557882
2021,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,191.8,177.7,128.37,0.0,0.73,1412.97,0.0,-0.08138884760469081
2022,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,339.19,233.21,186.64,0.0,0.95,1311.01,0.0,-0.06224971586791863
2023,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,288.63,217.97,188.11,0.0,3.98,1792.04,0.0,-0.06776076426865472
2024,OVZON.ST,Ovzon AB (publ),Communications & Networking,Communication Services,339.68,186.11,172.88000000000002,0.0,141.36,1634.67,0.0,-0.0982889512868041
