Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,2825.19,1542.02,75.32,0.0,976.36,9969.86,0.0,0.023218982011783528
2015,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,3431.46,1940.89,89.87,0.0,832.77,12655.05,128.73,0.0444258271027818
2016,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,3873.82,2119.06,114.89,0.0,880.81,14301.59,167.85,0.052459528495919686
2017,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,4133.87,1998.67,120.07,0.0,1009.02,18857.18,182.12,0.052843854553476226
2018,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,4798.46,2088.32,138.6,0.0,1451.53,20861.93,156.14,0.053287956505996985
2019,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,5167.53,2194.32,162.85,0.0,1296.31,24707.42,146.28,0.060918495032932715
2020,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,3252.63,1599.7,175.02,0.0,1500.42,24935.51,217.19,-0.0008949337446874489
2021,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,3280.22,1549.41,157.35,0.0,1557.43,24564.49,203.62,0.0006472031979832028
2022,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,5372.12,2422.87,145.37,0.0,1791.02,28926.02,190.14,0.034786867499010866
2023,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,6816.65,3246.59,196.07,0.0,3455.6000000000004,29773.05,153.03,-0.002727052791411406
2024,PANDXb.ST,Pandox AB,Real Estate Operations,Real Estate,7257.29,3336.77,203.4,0.0,3862.56,34469.99,171.69,-0.004198410700635768
