Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2010,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,473.78,0.0,385.74,0.0,0.0,430.67,11.68,0.19902791906861073
2011,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,425.2,0.0,403.51,0.0,89.32,386.66,4.94,-0.17270173646578138
2012,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,355.92,0.0,300.14,0.0,49.36,354.78,6.58,0.017766216515386405
2013,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,422.29,0.0,348.28,0.0,41.4,397.91,8.75,0.08018983917769155
2014,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,487.71,0.0,370.81,0.0,29.98,460.82,11.02,0.18421498813156997
2015,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,569.59,0.0,415.96,0.0,21.32,662.47,11.78,0.19623285131627743
2016,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,554.54,0.0,421.82,0.0,22.06,589.28,3.71,0.18661360225298904
2017,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,665.25,0.0,468.38,0.0,42.92,704.91,8.86,0.21568572509351752
2018,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,654.82,0.0,463.75,0.0,48.96,755.96,10.9,0.18531413817385187
2019,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,745.26,0.0,500.12,0.0,58.08,788.23,16.73,0.2323842178493341
2020,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,851.42,0.0,527.58,0.0,51.47,968.0,31.43,0.2725253394434827
2021,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,1172.66,0.0,618.85,0.0,41.66,1131.3,52.06,0.43279306381828025
2022,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,103.11,0.0,107.65,0.0,38.49,272.43,0.0,-0.15794883089233935
2023,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,189.08,0.0,124.35,0.0,115.59,289.74,0.0,-0.17553668806516182
2024,ALISA.HE,Alisa Pankki Oyj,Banking Services,Financials,196.09,0.0,145.47,0.0,330.28,431.41,0.0,-0.6482464476947682
