Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2008,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,9.05,22.4,0.0,13.54,0.0,0.9859675036927621
2009,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,1.33,0.0,8.440000000000001,12.91,0.0,24.44,0.0,0.2373158756137479
2010,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,7.15,2.39,16.4,15.87,0.0,0.6,0.0,7.050000000000001
2011,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,48.32,14.36,20.42,23.15,0.02,66.63,0.0,0.5503526939816898
2012,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,96.66,21.38,40.34,26.45,0.24,152.57,0.0,0.40079963295536475
2013,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,142.05,36.07,93.42,26.21,4.470000000000001,189.9,0.0,0.18062137967351244
2014,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,183.88,45.07,110.0,18.31,2.64,291.14,0.0,0.152778731881569
2015,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,273.03,68.76,154.81,22.23,1.07,369.25,0.0,0.19125253893026398
2016,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,328.27,99.53,203.8,12.22,49.82,532.6,0.0,-0.02377018400300419
2017,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,425.13,121.22,257.24,13.95,73.53999999999999,552.77,0.0,-0.02337319319065804
2018,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,4.26,0.0,25.82,11.91,0.0,579.68,0.0,-0.016647115650013804
2019,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,14.39,0.0,14.92,6.63,1.54,1030.42,0.0,0.0044253799421595085
2020,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,50.19,0.0,32.95,8.26,4.369999999999999,405.01,0.0,0.05217155131972049
2021,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,18.55,3.46,0.49,422.89,0.0,-0.0368417318924543
2022,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.2,0.0,20.02,1.12,0.14,502.24,0.0,-0.03751194647977062
2023,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,0.0,0.0,24.74,3.64,0.52,614.86,0.0,-0.0351624760107992
2024,MBPH.ST,Moberg Pharma AB (publ),Pharmaceuticals,Health Care,9.98,3.56,29.46,307.37,0.46,706.12,0.0,0.40201382201325564
