Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,44.54,4.33,34.82,0.0,0.4,21.7,0.0,0.22995391705069126
2005,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,56.87,3.95,44.91,0.0,0.49,24.5,0.0,0.306938775510204
2006,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,73.24,6.65,58.39,0.0,0.83,30.37,0.0,0.24267369114257453
2007,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,72.5,5.34,44.84,0.0,0.0,36.45,0.0,0.6123456790123455
2008,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,116.59,17.240000000000002,69.04,0.0,0.0,47.51,0.0,0.637970953483477
2009,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,118.93,18.26,87.67999999999999,0.0,1.21,52.78,0.0,0.2231906025009475
2010,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,263.21,41.61,197.86,0.0,2.01,80.16,0.0,0.2710828343313368
2011,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,310.58,37.95,231.66,0.0,2.57,101.57,0.0,0.3780643890912671
2012,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,334.49,40.53,242.95,0.0,3.73,130.5,0.0,0.36229885057471306
2013,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,335.4,46.5,247.59,0.0,6.220000000000001,159.85,0.0,0.21951829840475431
2014,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,451.9,63.690000000000005,315.74,0.0,10.25,249.34,0.0,0.2495387823854976
2015,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,591.24,85.78,399.34,0.0,6.45,284.18,0.0,0.3507284115701318
2016,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,663.23,92.6,464.42,0.0,7.01,316.94,0.0,0.31299299551965665
2017,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,827.96,144.45999999999998,553.5799999999999,0.0,17.18,398.42,0.0,0.2829677225038905
2018,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,952.17,167.82,640.5699999999999,0.0,22.56,653.46,0.0,0.18550485110029682
2019,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1075.99,169.25,706.1300000000001,0.0,29.3,712.09,0.0,0.24057352300973175
2020,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1343.62,175.78,865.81,0.0,30.64,880.63,0.0,0.3081771004848801
2021,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1574.78,200.9,1014.04,0.0,61.32,1937.94,0.0,0.15403985675511106
2022,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1879.57,224.6,1234.74,0.0,125.15,3021.23,0.0,0.09766883024463548
2023,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,2764.45,434.53,1616.12,0.0,223.9,3430.69,0.0,0.14279926195604972
2024,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,3391.1,653.44,1833.73,0.0,294.78000000000003,5045.64,0.0,0.12072799486289149
