Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2013,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,2042.14,239.58,156.73,13.0,0.14,425.87,0.0,3.894827059900909
2014,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,2265.63,279.12,174.66,13.0,0.15,419.91,0.0,4.345454978447762
2015,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,2554.7,307.03,237.75,16.9,0.51,350.18,0.0,5.786481238220344
2016,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,2968.07,363.45,256.73,17.6,1.48,507.52,0.0,4.657964218158891
2017,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,3375.4,397.76,309.77,11.9,7.85,582.07,0.0,4.590375728005223
2018,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,3908.64,573.79,370.02,7.6,12.15,593.21,0.0,4.990273259048228
2019,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,4068.68,632.85,366.03,11.5,25.67,581.41,0.0,5.255551160110766
2020,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,4186.16,525.22,309.88,7.3,28.78,773.62,0.0,4.303895969597476
2021,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,4284.67,480.93,348.19,7.6,27.83,850.12,0.0,4.0409824495365365
2022,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,4868.16,678.93,397.86,10.7,19.18,992.45,0.0,3.811668094110534
2023,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,5626.26,823.78,459.41,7.7,13.829999999999998,1034.85,45.42,4.014681514806484
2024,MULTI.OL,Multiconsult ASA,Construction & Engineering,Industrials,6349.49,965.89,495.46,1.9,1.0499999999999972,1236.56,42.31,3.8228983399407284
